ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PASKOLA;PASKOLA;USD;USD;"RAŠTAS 97 05";"RAŠTAS 97 05";2013;2013;201308;201308;29-AUG-13;29-AUG-13;Mokėjimas;Mokėjimas;Standard;Standard;10;10;Mokėjimas;Mokėjimas;-238442.45;-238442.45
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002465282;LS0002465282;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;Standard;Standard;3162;3162;Mokėjimas;Mokėjimas;-67128.48;-67128.48
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026492.;SUT.LT026492.;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;Standard;Standard;3175;3175;Mokėjimas;Mokėjimas;-4088837.18;-4088837.18
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026493.-K;SUT.LT026493.-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;"Credit Memo";"Credit Memo";3176;3176;Mokėjimas;Mokėjimas;1413751.48;1413751.48
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PASKOLA;PASKOLA;USD;USD;"RAŠTAS 97 05";"RAŠTAS 97 05";2011;2011;201108;201108;30-AUG-11;30-AUG-11;Mokėjimas;Mokėjimas;Standard;Standard;14;14;Mokėjimas;Mokėjimas;-198590;-198590
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1108263;6K-1108263;2011;2011;201108;201108;30-AUG-11;30-AUG-11;Mokėjimas;Mokėjimas;Standard;Standard;15;15;Mokėjimas;Mokėjimas;-17609.28;-17609.28
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1201820;6K-1201820;2012;2012;201202;201202;29-FEB-12;29-FEB-12;Mokėjimas;Mokėjimas;Standard;Standard;16;16;Mokėjimas;Mokėjimas;-14223.32;-14223.32
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PASKOLA;PASKOLA;USD;USD;"RAŠTAS 97 05";"RAŠTAS 97 05";2012;2012;201208;201208;29-AUG-12;29-AUG-12;Mokėjimas;Mokėjimas;Standard;Standard;20;20;Mokėjimas;Mokėjimas;-198590;-198590
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1001514*;6K-1001514*;2010;2010;201003;201003;01-MAR-10;01-MAR-10;Mokėjimas;Mokėjimas;Standard;Standard;3;3;Mokėjimas;Mokėjimas;-344.87;-344.87
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS002710862-K;LS002710862-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;"Credit Memo";"Credit Memo";3148;3148;Mokėjimas;Mokėjimas;7679.76;7679.76
