IPLAUKU_DATA;SALTINIO_PAV;IMOKOS_KODAI;APRASYMAS;SUMA
28-SEP-15;FM;2M16;"Pajamos iš finansų ministerijos";47376.68
20-OCT-15;FM;2M16;"Pajamos iš finansų ministerijos";7874.54
13-AUG-15;FM;2M16;"Pajamos iš finansų ministerijos";13073.19
16-DEC-15;FM;2M16;"Pajamos iš finansų ministerijos";21645.1
10-NOV-15;FM;2M16;"Pajamos iš finansų ministerijos";5982.71
07-OCT-15;FM;VL11;"Pajamos iš finansų ministerijos";19079
08-JUL-15;FM;VL11;"Pajamos iš finansų ministerijos";2009
08-JUL-15;FM;VL11;"Pajamos iš finansų ministerijos";337
08-JUL-15;FM;VL11;"Pajamos iš finansų ministerijos";231
03-JUL-15;FM;VL11;"Pajamos iš finansų ministerijos";983
03-JUL-15;FM;VL11;"Pajamos iš finansų ministerijos";3171
26-OCT-15;FM;;"Pajamos iš finansų ministerijos";3334
21-JUL-15;FM;;"Pajamos iš finansų ministerijos";6065
16-APR-15;FM;;"Pajamos iš finansų ministerijos";5500
28-JAN-15;FM;;"Pajamos iš finansų ministerijos";8000
28-JAN-16;FM;;"Pajamos iš finansų ministerijos";7000
09-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";6028
09-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";177
09-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";280
01-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";1293
07-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";5160
07-APR-15;FM;VL11;"Pajamos iš finansų ministerijos";16647
30-MAR-15;FM;VL11;"Pajamos iš finansų ministerijos";1779
30-MAR-15;FM;VL11;"Pajamos iš finansų ministerijos";6027
26-MAR-15;FM;VL11;"Pajamos iš finansų ministerijos";9909
26-MAR-15;FM;VL11;"Pajamos iš finansų ministerijos";50
19-JAN-16;FM;;"Pajamos iš finansų ministerijos";442000
29-JAN-16;FM;;"Pajamos iš finansų ministerijos";84679
26-JAN-16;FM;;"Pajamos iš finansų ministerijos";143652
08-JUL-15;FM;SV77F;"Pajamos iš finansų ministerijos";310038
27-FEB-15;FM;SV77F;"Pajamos iš finansų ministerijos";208089.12
22-JAN-16;FM;;"Pajamos iš finansų ministerijos";604944
08-JAN-16;FM;SV77F;"Pajamos iš finansų ministerijos";98675.41
09-OCT-15;FM;SV77F;"Pajamos iš finansų ministerijos";282145
14-APR-15;FM;SV77F;"Pajamos iš finansų ministerijos";293264
15-JAN-15;FM;SV77F;"Pajamos iš finansų ministerijos";90577.88
30-OCT-15;FM;"SV 76F";"Pajamos iš finansų ministerijos";43203
30-JUL-15;FM;"SV 76F";"Pajamos iš finansų ministerijos";42300
29-JAN-16;FM;"SV 76F";"Pajamos iš finansų ministerijos";48000
23-APR-15;FM;"SV 76F";"Pajamos iš finansų ministerijos";42300
30-JAN-15;FM;"SV 76F";"Pajamos iš finansų ministerijos";41800
09-JUL-15;FM;SV75F;"Pajamos iš finansų ministerijos";212217
08-JAN-16;FM;SV75F;"Pajamos iš finansų ministerijos";164800
09-APR-15;FM;SV75F;"Pajamos iš finansų ministerijos";212218
11-JAN-16;FM;SV73F;"Pajamos iš finansų ministerijos";49000
09-APR-15;FM;SV73F;"Pajamos iš finansų ministerijos";95590
08-OCT-15;FM;SV75F;"Pajamos iš finansų ministerijos";212217
08-OCT-15;FM;SV73F;"Pajamos iš finansų ministerijos";79658
12-JAN-15;FM;SV75F;"Pajamos iš finansų ministerijos";212218
12-JAN-15;FM;SV73F;"Pajamos iš finansų ministerijos";47795
10-DEC-15;FM;"SV 69";"Pajamos iš finansų ministerijos";3862
30-JUN-15;FM;"SV 69";"Pajamos iš finansų ministerijos";12287
30-JUN-15;FM;"SV 68";"Pajamos iš finansų ministerijos";974740
28-DEC-15;FM;"SV 69";"Pajamos iš finansų ministerijos";3952
28-DEC-15;FM;"SV 68";"Pajamos iš finansų ministerijos";235063
30-SEP-15;FM;"SV 68";"Pajamos iš finansų ministerijos";485897
05-OCT-15;FM;"SV 60";"Pajamos iš finansų ministerijos";596915
10-JUL-15;FM;SV73F;"Pajamos iš finansų ministerijos";95589
10-JUL-15;FM;"SV 67";"Pajamos iš finansų ministerijos";602233
27-NOV-15;"FM STD";KKSD;"Specialios tikslinės dotacijos";420000
17-DEC-15;"FM STD";KKSD;"Specialios tikslinės dotacijos";84000
28-DEC-15;"FM STD";KKSD;"Specialios tikslinės dotacijos";25200
22-OCT-15;"FM STD";KKSD;"Specialios tikslinės dotacijos";142800
29-DEC-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";2640406.8
12-JUN-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";696065.87
07-AUG-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";2052772.42
13-OCT-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1222063.17
11-SEP-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1183113.29
12-JUN-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1150324.49
12-NOV-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1234205.1
15-JUL-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1133545.06
15-JUL-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";664359.72
03-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";144.8
21-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";13050
12-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";42700
14-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";1636.5
14-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";37200
08-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";144.8
08-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";4924.4
08-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";36935
29-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";6500
09-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";1200
09-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";875
13-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";1200
13-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";875
09-DEC-15;"FM STD";KPPP;"Specialios tikslinės dotacijos";1049307.23
11-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";200
08-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";144.8
20-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";144.8
12-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";15669
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";15668
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";15668
23-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";15668
30-NOV-15;"FM STD";01;"Specialios tikslinės dotacijos";550
09-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";3125
06-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";3125
08-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";4200
09-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";3126
12-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";3126
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";169573
08-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";171900
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";169573
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";169572
12-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";169573
12-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";5944
12-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";9300
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";5944
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";5945
23-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";5945
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";15118
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";15118
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";15119
13-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";15118
19-AUG-15;"FM STD";01;"Specialios tikslinės dotacijos";676
09-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";40581
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";41258
07-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";40581
09-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";40582
04-FEB-16;"FM STD";01;"Specialios tikslinės dotacijos";3063.5
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";4895
08-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";4924
12-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";4894.6
07-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";36935
08-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";36935
20-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";36935
07-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";6500
07-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";6500
30-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";6500
07-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";6500
07-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";1200
26-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";300
26-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";1200
07-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";875
26-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";875
26-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";875
21-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";2210
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";2368
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";2368
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";2368
13-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";2367
21-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";69520
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";68126
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";68126
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";68126
13-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";68126
21-JAN-16;"FM STD";01;"Specialios tikslinės dotacijos";20190
10-APR-15;"FM STD";01;"Specialios tikslinės dotacijos";16769
10-JUL-15;"FM STD";01;"Specialios tikslinės dotacijos";16769
09-OCT-15;"FM STD";01;"Specialios tikslinės dotacijos";16769
09-NOV-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
14-DEC-15;"FM STD";66;"Specialios tikslinės dotacijos";3647
10-FEB-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
12-JAN-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
10-AUG-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
10-AUG-15;"FM STD";65;"Specialios tikslinės dotacijos";107337
08-DEC-15;"FM STD";65;"Specialios tikslinės dotacijos";156532
10-NOV-15;"FM STD";65;"Specialios tikslinės dotacijos";47273
10-FEB-15;"FM STD";65;"Specialios tikslinės dotacijos";187839
13-JAN-15;"FM STD";01;"Specialios tikslinės dotacijos";16769
11-JAN-16;"FM STD";66;"Specialios tikslinės dotacijos";273000
10-APR-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
10-FEB-16;"FM STD";66;"Specialios tikslinės dotacijos";273000
10-JUL-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
10-SEP-15;"FM STD";66;"Specialios tikslinės dotacijos";289863
09-OCT-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
11-MAY-15;"FM STD";66;"Specialios tikslinės dotacijos";289864
09-DEC-15;"FM STD";66;"Specialios tikslinės dotacijos";177577
10-JUN-15;"FM STD";66;"Specialios tikslinės dotacijos";289863
10-MAR-15;"FM STD";66;"Specialios tikslinės dotacijos";289863
09-FEB-16;"FM STD";65;"Specialios tikslinės dotacijos";134000
07-OCT-15;"FM STD";65;"Specialios tikslinės dotacijos";134171
10-JUL-15;"FM STD";65;"Specialios tikslinės dotacijos";89447
11-JAN-16;"FM STD";65;"Specialios tikslinės dotacijos";114900
10-APR-15;"FM STD";65;"Specialios tikslinės dotacijos";169950
10-SEP-15;"FM STD";65;"Specialios tikslinės dotacijos";92522
11-MAY-15;"FM STD";65;"Specialios tikslinės dotacijos";169950
10-JUN-15;"FM STD";65;"Specialios tikslinės dotacijos";107336
10-MAR-15;"FM STD";65;"Specialios tikslinės dotacijos";187839
12-JAN-15;"FM STD";65;"Specialios tikslinės dotacijos";161005
10-JUL-15;"FM STD";;"Specialios tikslinės dotacijos";116967.84
26-OCT-15;"FM STD";;"Specialios tikslinės dotacijos";33534
02-OCT-15;"FM STD";;"Specialios tikslinės dotacijos";1397.66
12-AUG-15;"FM STD";;"Specialios tikslinės dotacijos";33534
17-AUG-15;"FM STD";;"Specialios tikslinės dotacijos";596915
10-JUL-15;"FM STD";;"Specialios tikslinės dotacijos";259447.27
15-JUN-15;"FM STD";;"Specialios tikslinės dotacijos";316257
14-JAN-16;"FM STD";05;"Specialios tikslinės dotacijos";9078000
04-MAY-15;"FM STD";05;"Specialios tikslinės dotacijos";17177016
02-MAR-15;"FM STD";05;"Specialios tikslinės dotacijos";8588508
01-JUL-15;"FM STD";05;"Specialios tikslinės dotacijos";4294254
02-NOV-15;"FM STD";05;"Specialios tikslinės dotacijos";8602132
01-SEP-15;"FM STD";05;"Specialios tikslinės dotacijos";4319764
11-JAN-16;"FM STD";33;"Specialios tikslinės dotacijos";502800
27-MAR-15;"FM STD";33;"Specialios tikslinės dotacijos";97970
10-APR-15;"FM STD";33;"Specialios tikslinės dotacijos";482154
01-JUN-15;"FM STD";05;"Specialios tikslinės dotacijos";17177016
01-DEC-15;"FM STD";05;"Specialios tikslinės dotacijos";9711609
04-FEB-16;"FM STD";05;"Specialios tikslinės dotacijos";9078000
02-FEB-15;"FM STD";05;"Specialios tikslinės dotacijos";8638166
06-OCT-15;"FM STD";05;"Specialios tikslinės dotacijos";9199228
02-APR-15;"FM STD";05;"Specialios tikslinės dotacijos";8588508
12-JAN-15;"FM STD";05;"Specialios tikslinės dotacijos";8538850
07-OCT-15;"FM STD";33;"Specialios tikslinės dotacijos";359338
10-JUL-15;"FM STD";33;"Specialios tikslinės dotacijos";512153
10-JUN-15;"FM STD";33;"Specialios tikslinės dotacijos";64800
12-JAN-15;"FM STD";33;"Specialios tikslinės dotacijos";482154
25-MAR-15;PASKOLA;;"Paskola pinigų srautams subalansuoti";4739295.65
