SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;PNI0765525;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;64;201090201;4000146;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";54.09;0;54.09;;"Vilniaus lopšelis-darželis Varpelis EUR"
2022;"Dvylika žirnių, VšĮ";300149787;;27-JUN-22;VŠĮ000007785/SB;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201010102;4000151;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";2388.96;0;2388.96;;"Vilniaus Atgajos specialioji mokykla EUR"
2022;"Dvylika žirnių, VšĮ";300149787;;27-JUN-22;VŠĮ000007785/TM;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000279;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";2388.96;0;2388.96;;"Vilniaus Atgajos specialioji mokykla EUR"
2022;"Dvylika žirnių, VšĮ";300149787;;27-JUN-22;VŠĮ000007786;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201010102;4000151;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";716.69;0;716.69;;"Vilniaus Atgajos specialioji mokykla EUR"
2022;"Žemaitijos pienas, AB";180240752;;27-JUN-22;ZTE03420337;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;64;201090201;4000146;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";121.5;0;121.5;;"Vilniaus lopšelis-darželis Varpelis EUR"
2022;"Tamsta, UAB";121437036;;27-JUN-22;asi202206273;27-JUN-22;27-JUN-22;Nedelsiant;EUR;PREPAYMENT;01;201010102;4000152;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;159;0;159;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Biuro gidas, UAB";302764569;;27-JUN-22;bg2208040;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201110102;4000471;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;50.26;0;50.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Biuro gidas, UAB";302764569;;27-JUN-22;bg2208040;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201110102;4000471;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;239.36;0;239.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Baltic master, UAB";121944712;;27-JUN-22;bmn2205842;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;64.74;0;64.74;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Daivida, UAB";173113092;;27-JUN-22;dai0189487;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;50.92;0;50.92;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Daivida, UAB";173113092;;27-JUN-22;dai0189487;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;10.69;0;10.69;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Dolovija, UAB";123404953;;27-JUN-22;dol0101350;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;79.57;0;79.57;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Dolovija, UAB";123404953;;27-JUN-22;dol0101350;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;16.71;0;16.71;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB ""Ecoprintas""";302416235;;27-JUN-22;eco042844;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.21.;0000000;Nedetalizuojama;64.09;0;64.09;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB ""Ecoprintas""";302416235;;27-JUN-22;eco042844;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201030101;4000020;2.2.1.1.1.21.;0000000;Nedetalizuojama;13.46;0;13.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Jurkevičiaus Egidijaus IĮ";165176495;;27-JUN-22;egj000506418;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0266;202020105;6000093;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";37.98;0;37.98;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Jurkevičiaus Egidijaus IĮ";165176495;;27-JUN-22;egj000506418;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0266;202020105;6000093;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";7.98;0;7.98;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB Eniras";181268313;;27-JUN-22;enp18213;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;46.33;0;46.33;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB Eniras";181268313;;27-JUN-22;enp18213;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;9.73;0;9.73;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Ermitažas, UAB";300090381;;27-JUN-22;era932733;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;247.11;0;247.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Ermitažas, UAB";300090381;;27-JUN-22;era932733;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;51.89;0;51.89;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Morning LT, UAB";300051282;;27-JUN-22;gev2211097;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;0278;201010102;4000186;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;48.08;0;48.08;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Morning LT, UAB";300051282;;27-JUN-22;gev2211097;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;0278;201010102;4000186;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;228.97;0;228.97;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB Įrangos detalių sistema";124446510;;27-JUN-22;ids0047561;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;48.4;0;48.4;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Irklavimo klubas 8+ VšĮ";301694324;;27-JUN-22;ik0059;27-JUN-22;27-JUN-22;"90 dienų";EUR;STANDARD;24;0000000000;VŠUGDYM;2.8.1.1.1.2.;0000000;Nedetalizuojama;124;0;124;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Fizinis asmuo";0;;27-JUN-22;indiv1158470/14;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;64;204030103;4000595;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;172;0;172;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Fizinis asmuo";0;;27-JUN-22;indiv1162821/vj01/1;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201110102;4000471;2.8.1.1.1.2.;0000000;Nedetalizuojama;165;0;165;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Fizinis asmuo";0;;27-JUN-22;"indiv987715 /1";27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.15.;0000000;Nedetalizuojama;2400;0;2400;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Fizinis asmuo";0;;27-JUN-22;indiv994229/vb0627;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;64;201090201;4000145;2.2.1.1.1.15.;0000000;Nedetalizuojama;3300;0;3300;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB RAHMQVIST LITHUANIA";305284803;;27-JUN-22;inv73705;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.2.;0000000;Nedetalizuojama;60.5;0;60.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Jusmeda UAB";302253585;;27-JUN-22;jma12900;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;185.68;0;185.68;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Jusmeda UAB";302253585;;27-JUN-22;jma12900;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;38.99;0;38.99;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"UAB JOLISTA";302750352;;27-JUN-22;jos01497;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;300.08;263.78;36.3;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Kautra, UAB";132138957;;27-JUN-22;kn31471;27-JUN-22;27-JUN-22;"30 dienų";EUR;STANDARD;24;0000000000;VŠUGDYM;2.8.1.1.1.2.;0000000;Nedetalizuojama;249.66;0;249.66;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Kautra, UAB";132138957;;27-JUN-22;kn31472;27-JUN-22;27-JUN-22;"30 dienų";EUR;STANDARD;24;0000000000;VŠUGDYM;2.8.1.1.1.2.;0000000;Nedetalizuojama;500.46;0;500.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Lambda Lt, UAB";304909383;;27-JUN-22;lamb/4979;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;25.17;0;25.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Lambda Lt, UAB";304909383;;27-JUN-22;lamb/4979;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;119.86;0;119.86;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Lambda Lt, UAB";304909383;;27-JUN-22;lamb/5029;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;9.1;0;9.1;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Lambda Lt, UAB";304909383;;27-JUN-22;lamb/5029;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;43.33;0;43.33;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024818;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;11.93;0;11.93;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024818;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;56.8;0;56.8;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024825;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;47.23;0;47.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024825;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;224.9;0;224.9;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024831;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;7.56;0;7.56;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024831;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;1.59;0;1.59;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024840;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;72.8;0;72.8;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024840;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;15.29;0;15.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024842;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;111.15;0;111.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024842;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;23.34;0;23.34;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024843;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;5.49;0;5.49;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024843;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;26.14;0;26.14;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024855;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;77.66;0;77.66;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024855;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;16.31;0;16.31;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024857;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;90.01;0;90.01;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024857;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;428.63;0;428.63;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024858;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;25.94;0;25.94;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024858;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;123.52;0;123.52;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024859;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;35.02;0;35.02;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024859;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;7.35;0;7.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024860;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;124.26;0;124.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024860;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;26.1;0;26.1;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024871;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000140;2.2.1.1.1.1.;0000000;Nedetalizuojama;1.18;0;1.18;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024871;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000140;2.2.1.1.1.1.;0000000;Nedetalizuojama;5.6;0;5.6;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024872/1;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;2.27;0;2.27;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024872/1;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;10.83;0;10.83;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024872/2;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;24;0000000000;0000000;2.2.1.1.1.1.;0000000;Nedetalizuojama;128.79;0;128.79;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024872/2;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;24;0000000000;0000000;2.2.1.1.1.1.;0000000;Nedetalizuojama;27.04;0;27.04;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024903;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;15.5;0;15.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024903;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;73.8;0;73.8;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024904-l;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000141;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";51.92;0;51.92;;"Vilniaus darželis-mokykla Vilija EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024905-l;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000141;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";8.11;0;8.11;;"Vilniaus darželis-mokykla Vilija EUR"
2022;"Laukesta, UAB";305181027;;27-JUN-22;lauk024906-l;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000141;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";44.83;0;44.83;;"Vilniaus darželis-mokykla Vilija EUR"
2022;"UAB Linra";302597821;;27-JUN-22;lin22062707;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;65;201090103;4000222;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;128;0;128;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Maistulis, UAB";302920648;;27-JUN-22;maik029583;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;86.5;0;86.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Maistulis, UAB";302920648;;27-JUN-22;maik029583;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;18.17;0;18.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Maistulis, UAB";302920648;;27-JUN-22;maik029585;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;16.12;0;16.12;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Maistulis, UAB";302920648;;27-JUN-22;maik029585;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;76.77;0;76.77;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Maistulis, UAB";302920648;;27-JUN-22;maik029592-l;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000141;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";56.63;0;56.63;;"Vilniaus darželis-mokykla Vilija EUR"
2022;"Medistekos prekyba, UAB";125547487;;27-JUN-22;med1022036;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;24.49;0;24.49;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Medistekos prekyba, UAB";125547487;;27-JUN-22;med1022036;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;116.65;0;116.65;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Milgeda, UAB";123179385;;27-JUN-22;mil0018555;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;21.78;0;21.78;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"ON NET UAB";302434258;;27-JUN-22;net00003310;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201010101;4000170;2.2.1.1.1.21.;0000000;Nedetalizuojama;19.74;0;19.74;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"ON NET UAB";302434258;;27-JUN-22;net00003310;27-JUN-22;27-JUN-22;"20 dienų";EUR;STANDARD;0205;201010101;4000170;2.2.1.1.1.21.;0000000;Nedetalizuojama;94;0;94;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"MB Saugus pasirinkimas";305360941;;27-JUN-22;oto378;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;100;0;100;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0765499-l;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000141;2.2.1.1.1.1.;188710061;"Savivaldybės administracija";52.3;0;52.3;;"Vilniaus darželis-mokykla Vilija EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0765504;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;29.28;0;29.28;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0765504;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0765506;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;22.32;0;22.32;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0765506;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.1.;0000000;Nedetalizuojama;4.69;0;4.69;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0766124;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;9.92;0;9.92;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Garliavos duona, UAB";159734013;;27-JUN-22;pni0766124;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;20;201090201;4000070;2.2.1.1.1.1.;0000000;Nedetalizuojama;47.23;0;47.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Technologinių paslaugų sprendimai, UAB";160430566;;27-JUN-22;rbu202206274;27-JUN-22;27-JUN-22;Nedelsiant;EUR;PREPAYMENT;20;201090201;4000070;2.2.1.1.1.21.;0000000;Nedetalizuojama;281.26;0;281.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Redestas, IĮ";225632180;;27-JUN-22;red2200032;27-JUN-22;27-JUN-22;Nedelsiant;EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.30.L.;0000000;Nedetalizuojama;238.82;0;238.82;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"SKYTECH.LT, UAB";302419473;;27-JUN-22;s611373919/2;27-JUN-22;27-JUN-22;Nedelsiant;EUR;PREPAYMENT;0205;201010101;4001456;3.1.1.3.1.4.;0000000;Nedetalizuojama;100;0;100;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
