SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000062-26745;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16010101;1000062;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";3230.23;0;3230.23;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000062-26745;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16010101;1000062;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";817.07;0;817.07;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000062-26745;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16010101;1000062;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1432.7;0;1432.7;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000062-26745;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16010101;1000062;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";2971.26;0;2971.26;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000062-26745;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16010101;1000062;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1578.87;0;1578.87;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000078-26616;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";329.19;0;329.19;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000078-26616;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1254.34;0;1254.34;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000078-26616;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";856.42;0;856.42;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000078-26616;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1418.89;0;1418.89;;"Administracija EUR"
2018;"Valstybės tarnautojų profesinė sąjunga";190778692;;30-SEP-18;MOK-1000078-26634;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";9.57;0;9.57;;"Administracija EUR"
2018;"Valstybės tarnautojų profesinė sąjunga";190778692;;30-SEP-18;MOK-1000078-26634;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";10.76;0;10.76;;"Administracija EUR"
2018;"Valstybės tarnautojų profesinė sąjunga";190778692;;30-SEP-18;MOK-1000078-26634;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";11.54;0;11.54;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000078-26661;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";13.78;0;13.78;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000078-26661;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";4.64;0;4.64;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000078-26661;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";5.46;0;5.46;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26698;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";591.42;0;591.42;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26698;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";303.45;0;303.45;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26698;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";982.18;0;982.18;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26698;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1126.01;0;1126.01;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26746;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";983.74;0;983.74;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26746;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";1854.65;0;1854.65;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26746;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";3170.51;0;3170.51;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000078-26746;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020104;1000078;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";3573.38;0;3573.38;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000096-26617;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16010107;1000096;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";92.47;0;92.47;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000096-26699;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16010107;1000096;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";186.88;0;186.88;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000096-26747;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16010107;1000096;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";562.04;0;562.04;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000098-26618;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020111;1000098;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";185.75;0;185.75;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000098-26662;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;01;16020111;1000098;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";3.1;0;3.1;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000098-26700;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020111;1000098;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";111.45;0;111.45;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000098-26748;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020111;1000098;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";377.45;0;377.45;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000099-26619;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020105;1000099;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";83.41;0;83.41;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000099-26701;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020105;1000099;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";148.55;0;148.55;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000099-26749;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;01;16020105;1000099;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";503.12;0;503.12;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000100-26620;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";158.75;0;158.75;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000100-26620;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";67.49;0;67.49;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000100-26620;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";11.33;0;11.33;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26702;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";43.76;0;43.76;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26702;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";95.24;0;95.24;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26702;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";6.8;0;6.8;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26750;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";322.55;0;322.55;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26750;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";148.21;0;148.21;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000100-26750;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000100;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";23.02;0;23.02;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000101-26621;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";82.4;0;82.4;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000101-26621;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";25.04;0;25.04;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000101-26621;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";65.7;0;65.7;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000101-26663;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";.74;0;.74;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26703;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";15.03;0;15.03;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26703;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";39.41;0;39.41;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26703;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";55.3;0;55.3;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26751;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";187.27;0;187.27;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26751;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";50.89;0;50.89;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000101-26751;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;11;16020104;1000101;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";133.52;0;133.52;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000104-26622;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;3M01;16010101;1000104;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";304.88;0;304.88;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000104-26704;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;3M01;16010101;1000104;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";203.27;0;203.27;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000104-26752;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;3M01;16010101;1000104;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";647.97;0;647.97;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000106-26623;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";49.85;0;49.85;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000106-26629;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";7.44;0;7.44;;"Administracija EUR"
2018;"VMSA darbuotojų profesinė sąjunga";126247254;;30-SEP-18;MOK-1000106-26664;30-SEP-18;30-SEP-18;"20 dienų";EUR;STANDARD;2M27;16020121;1000106;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";.38;0;.38;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000106-26705;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.1.1.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";32.92;0;32.92;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000106-26712;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";5.13;0;5.13;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000106-26753;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";15.06;0;15.06;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000106-26753;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;2M27;16020121;1000106;2.1.2.1.1.1.;188710061;"Vilniaus miesto savivaldybės administracija";101.29;0;101.29;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-09;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";8.58;0;8.58;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";12;0;12;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";51.7;0;51.7;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";30;0;30;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";6;0;6;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";24;0;24;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";54;0;54;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";3;0;3;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";16.5;0;16.5;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";15;0;15;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";3;0;3;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";9;0;9;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";6;0;6;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";3;0;3;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";59.24;0;59.24;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";18;0;18;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";6;0;6;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";6;0;6;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";10.5;0;10.5;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";6;0;6;;"Administracija EUR"
2018;"Valstybinė mokesčių inspekcija prie LRFM";188659752;;30-SEP-18;MOK-1000109-26630;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";3;0;3;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";353.8;0;353.8;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";32.4;0;32.4;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";109.6;0;109.6;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";39.6;0;39.6;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";224;0;224;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";36;0;36;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";424.4;0;424.4;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";537.48;0;537.48;;"Administracija EUR"
2018;"VSDF valdyba prie SADM";191630223;;30-SEP-18;MOK-1000109-26713;30-SEP-18;30-SEP-18;Nedelsiant;EUR;STANDARD;0273;02050501;1000109;2.2.1.1.1.30.L.;188710061;"Vilniaus miesto savivaldybės administracija";144;0;144;;"Administracija EUR"
