ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2016/02;2016;201602;29-FEB-16;Mokėjimas;Standard;9921;Mokėjimas;-27544.3
1366;"Nordic Investment Bank";L5355;S;PALUKANOS;EUR;L5355/2016/04;2016;201604;08-APR-16;Mokėjimas;Standard;10287;Mokėjimas;-56967.52
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2016/07;2016;201607;29-JUL-16;Mokėjimas;Standard;11261;Mokėjimas;-22086.21
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palū/2016/08;2016;201608;24-AUG-16;Mokėjimas;Standard;11426;Mokėjimas;-17066.91
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2016/09/902;2016;201609;29-SEP-16;Mokėjimas;Standard;11760;Mokėjimas;-22847.81
1366;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;EUR;64-34/2016/11;2016;201611;15-NOV-16;Mokėjimas;Standard;10000516;Mokėjimas;-9167.08
1366;"LR finansų ministerija";1S-72;V;PALUKANOS;EUR;VVfinmin1S-72/2016/11;2016;201611;29-NOV-16;Mokėjimas;Standard;12305;Mokėjimas;-82059.61
1366;"LR finansų ministerija";"NR. 797";V;PASKOLA;EUR;VVfinmin/797/gav;2016;201611;30-NOV-16;Mokėjimas;Standard;24;Mokėjimas;-91696.76
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/17/01;2017;201701;30-JAN-17;Mokėjimas;Standard;12964;Mokėjimas;-11852.56
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;gavimas/691/33;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13293;Mokėjimas;112666.06
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Gavimas/677/2011/11;2017;201703;08-MAR-17;Mokėjimas;Standard;13323;Mokėjimas;-939.61
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;Finmin/677/gavimas;2017;201703;08-MAR-17;Mokėjimas;Standard;13297;Mokėjimas;-8593.08
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gavimas/620/2011/05;2017;201703;08-MAR-17;Mokėjimas;Standard;13341;Mokėjimas;-209062.15
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Finmin/payment/620;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13350;Mokėjimas;10990.64
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;palūk/sutart0657;2017;201704;28-APR-17;Mokėjimas;Standard;13832;Mokėjimas;-25318.71
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;566/17/05;2017;201705;30-MAY-17;Mokėjimas;Standard;14098;Mokėjimas;-11702.64
1366;"Nordic Investment Bank";"L 5440";S;PALUKANOS;EUR;"Interest Due/L5440/10";2017;201710;06-OCT-17;Mokėjimas;Standard;15187;Mokėjimas;-36740.64
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2017-12/931;2017;201712;21-DEC-17;Mokėjimas;Standard;15975;Mokėjimas;-13016.74
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2018/01/931;2018;201801;29-JAN-18;Mokėjimas;Standard;16301;Mokėjimas;-14812.16
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;2018/05/902/07;2018;201807;30-JUL-18;Mokėjimas;Standard;330;Mokėjimas;-21281.71
1366;"OP Corporate Bank plc";580760-89501010;S;PASKOLA;EUR;perkredi/1010;2018;201808;24-AUG-18;Mokėjimas;Standard;340;Mokėjimas;-161764.34
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;18/10/op/1010;2018;201810;26-OCT-18;Mokėjimas;Standard;18795;Mokėjimas;-29502.48
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;2018/op/1010/11;2018;201811;27-NOV-18;Mokėjimas;Standard;19137;Mokėjimas;-26584.53
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;2019/op/1010/12;2019;201901;25-JAN-19;Mokėjimas;Standard;19814;Mokėjimas;-26983.14
2270;"Nordic Investment Bank";L5248;S;PALUKANOS;EUR;"Inret. due/L5355";2019;201904;09-APR-19;Mokėjimas;Standard;107;Mokėjimas;-37490.16
2270;"OP Corporate Bank plc";580760-89501010;S;PALUKANOS;EUR;1010/19/04;2019;201904;26-APR-19;Mokėjimas;Standard;279;Mokėjimas;-27098.66
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"opgav. 24";2019;201904;01-APR-19;Mokėjimas;Standard;130;Mokėjimas;-50000
1366;"Luminor bankas, AB";K-2400-2012-566;S;PASKOLA;EUR;K2400-2012/gavimas/02;2019;201904;01-APR-19;Mokėjimas;Standard;38;Mokėjimas;-889098.87
1366;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;L5685/gavimas/2;2019;201904;01-APR-19;Mokėjimas;Standard;54;Mokėjimas;-3426221.59
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/22;2019;201904;01-APR-19;Mokėjimas;Standard;92;Mokėjimas;-169021.88
2270;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;931/19/09;2019;201909;25-SEP-19;Mokėjimas;Standard;2016;Mokėjimas;-10190.86
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;580760/1;2019;201912;20-DEC-19;Mokėjimas;Standard;3161;Mokėjimas;-153350
2270;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;L5685/gavimas/2/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3375;Mokėjimas;-2846911.25
2270;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;L5685;2020;202001;03-JAN-20;Mokėjimas;Standard;3385;Mokėjimas;-579310.35
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/15/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3513;Mokėjimas;-526493.63
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"Op gav/20/1";2020;202001;01-JAN-20;Mokėjimas;Standard;3539;Mokėjimas;-112129.13
2270;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;931/2020-01-27;2020;202001;27-JAN-20;Mokėjimas;Standard;3677;Mokėjimas;-9645.8
2270;"Luminor bankas, AB";"K-240 2012-931";S;PASKOLA;EUR;931;2020;202001;27-JAN-20;Mokėjimas;Standard;3678;Mokėjimas;-142242.19
113;"Swedbank lizingas, UAB";LT026492;V;PALUKANOS;LTL;0001685694;2008;200801;25-JAN-08;Mokėjimas;Standard;2;Mokėjimas;-33376.37
113;"Nordea finance Lithuania, UAB";20040205;V;LIZINGAS;LTL;20040205/1;2008;200812;31-DEC-08;Mokėjimas;Standard;90;Mokėjimas;-909288.21
112;"VMI prie LRFM";;;SAVIVALDYBES_PRISIIMTA_SKOLA;LTL;"AVMI Nr. 14-11-1";2007;200712;31-DEC-07;Mokėjimas;Standard;75;Mokėjimas;-554370
112;"UniCredit Bank AS LT";64;S;PALUKANOS;LTL;5592;2008;200812;12-DEC-08;Mokėjimas;Standard;108;Mokėjimas;-98341.47
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;SEB/516;2009;200903;31-MAR-09;Mokėjimas;Standard;10000046;Mokėjimas;-29441.13
119;"SEB bankas";A64-19(3.4.-FN-1);S;PASKOLA;LTL;"SEB A64-19";2009;200902;06-FEB-09;Mokėjimas;Standard;10000064;Mokėjimas;-4790100
112;"VMI prie LRFM";14-09-41;S;PALUKANOS;LTL;balandis-1;2009;200904;30-APR-09;Mokėjimas;Standard;132;Mokėjimas;-782.64
119;"SEB bankas";A67-51(3.4-FN1.);S;PASKOLA;LTL;A67-51-K;2009;200903;31-MAR-09;Mokėjimas;"Credit Memo";1001;Mokėjimas;8160000
119;"SEB bankas";0040512020516-05;S;PASKOLA;LTL;"KS 20516-05";2009;200907;30-JUL-09;Mokėjimas;Standard;10000084;Mokėjimas;14857141.52
119;"SEB bankas";A64-40/001061201023-21;S;PALUKANOS;LTL;"SEB A64-40/09";2009;200909;30-SEP-09;Mokėjimas;Standard;10000096;Mokėjimas;-210730.18
119;"SEB bankas";0020312020094/09;S;PASKOLA;LTL;SEB/09;2009;200910;14-OCT-09;Mokėjimas;Standard;10000098;Mokėjimas;-1044116.36
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;SEBA64-34/02;2009;200910;26-OCT-09;Mokėjimas;Standard;10000102;Mokėjimas;-2346019.46
119;ERPB;22826;S;PALUKANOS;EUR;erpb/01;2010;201002;03-FEB-10;Mokėjimas;Standard;20;Mokėjimas;-19538.64
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;"SEB 64-34/01";2010;201004;27-APR-10;Mokėjimas;Standard;10000139;Mokėjimas;-2195295.46
113;"Nordea finance Lithuania, UAB";20040205;V;PALUKANOS;LTL;NLF174846/1;2010;201001;01-JAN-10;Mokėjimas;Standard;672;Mokėjimas;-3498.07
111;"LR finansų ministerija";250;V;PASKOLA;USD;"RAŠTAS 97 05";2010;201003;01-MAR-10;Mokėjimas;Standard;9;Mokėjimas;-198590
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;palūk/516/10/05;2010;201005;31-MAY-10;Mokėjimas;Standard;10000144;Mokėjimas;-10890.34
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palūk/09/10/05;2010;201005;31-MAY-10;Mokėjimas;Standard;10000145;Mokėjimas;-7901.42
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;palūk/05/10/05;2010;201006;01-JUN-10;Mokėjimas;Standard;2885;Mokėjimas;-14867.07
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;pal/09/10/07;2010;201007;30-JUL-10;Mokėjimas;Standard;10000158;Mokėjimas;-7342.93
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;palūk/10/05/10;2010;201011;02-NOV-10;Mokėjimas;Standard;4081;Mokėjimas;-16803.98
119;ERPB;22826;S;PALUKANOS;EUR;erpb/2011/01;2011;201102;02-FEB-11;Mokėjimas;Standard;33;Mokėjimas;-18286.42
119;"LR finansų ministerija";235;V;PALUKANOS;USD;"FINMIN 235/2011/01";2011;201103;30-MAR-11;Mokėjimas;Standard;14;Mokėjimas;-6445.96
119;"SEB bankas";A64-40/001061201023-21;S;PALUKANOS;LTL;seb/64-40/2011/01;2011;201103;31-MAR-11;Mokėjimas;Standard;10000211;Mokėjimas;-128750.15
119;"Nordic Investment Bank";L5248;S;PALUKANOS;EUR;"L5248/ pal8k/2011/01";2011;201104;14-APR-11;Mokėjimas;Standard;43;Mokėjimas;-79794.92
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;SEBA64-34/2011-01;2011;201104;26-APR-11;Mokėjimas;Standard;10000218;Mokėjimas;-1920224.07
111;"Swedbank lizingas, UAB";LT026492;V;PALUKANOS;LTL;LS0002465282-K;2010;201009;28-SEP-10;Mokėjimas;"Credit Memo";3162;Mokėjimas;67128.48
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PALUKANOS;LTL;palūkanos/KR/06;2011;201107;28-JUL-11;Mokėjimas;Standard;6348;Mokėjimas;-80247.62
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;pal/2011/07;2011;201107;29-JUL-11;Mokėjimas;Standard;10000234;Mokėjimas;-11821.14
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PALUKANOS;LTL;Palūkanos/2011/08;2011;201108;30-AUG-11;Mokėjimas;Standard;6515;Mokėjimas;-82630.2
119;"Nordic Investment Bank";L5248;S;PALUKANOS;EUR;"L5248/ palūk";2011;201110;11-OCT-11;Mokėjimas;Standard;56;Mokėjimas;-155243.97
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-301/11;S;PALUKANOS;LTL;pal/KR04-301/10;2011;201110;24-OCT-11;Mokėjimas;Standard;6979;Mokėjimas;-249874.03
119;"SEB bankas";0040512020517-05;S;PASKOLA;LTL;"KS 20517-05";2011;201110;21-OCT-11;Mokėjimas;Standard;10000254;Mokėjimas;-501628.69
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;palūkan/05/2011/11;2011;201111;29-NOV-11;Mokėjimas;Standard;7276;Mokėjimas;-15534.87
119;"UniCredit Bank AS LT";33000018-01;S;PALUKANOS;LTL;Pal/18-01/2012/01;2012;201201;24-JAN-12;Mokėjimas;Standard;7853;Mokėjimas;-191335.57
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;SEBA64-34/2012/04;2012;201204;25-APR-12;Mokėjimas;Standard;10000286;Mokėjimas;-1654949.76
119;"Nordic Investment Bank";L15;S;PASKOLA;EUR;L15;2012;201205;02-MAY-12;Mokėjimas;Standard;75;Mokėjimas;-689655.17
119;"Nordic Investment Bank";L15;S;PALUKANOS;EUR;L15/2012/04/02;2012;201205;02-MAY-12;Mokėjimas;Standard;76;Mokėjimas;-358944.44
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;SEB516/2012/06;2012;201206;29-JUN-12;Mokėjimas;Standard;10000294;Mokėjimas;-9720.01
119;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;LTL;K-2400/08/2012;2012;201209;03-SEP-12;Mokėjimas;Standard;9710;Mokėjimas;-114644.11
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-384/12;S;PASKOLA;LTL;gavimas/KR384/09/17;2012;201211;14-NOV-12;Mokėjimas;Standard;12;Mokėjimas;-3300720.96
119;"Šiaulių bankas, AB";KS-2012-011-03;S;PALUKANOS;LTL;gavimas/02;2012;201211;14-NOV-12;Mokėjimas;Standard;21;Mokėjimas;-10294120.59
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;seb/517/2012/01;2013;201301;31-JAN-13;Mokėjimas;Standard;10000331;Mokėjimas;-3636.83
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;seb/517/2013/02;2013;201302;28-FEB-13;Mokėjimas;Standard;10000336;Mokėjimas;-1881.78
119;"LR finansų ministerija";235;V;PALUKANOS;USD;FINMIN235/2013;2013;201303;29-MAR-13;Mokėjimas;Standard;21;Mokėjimas;-4101.95
119;"Nordic Investment Bank";L5355;S;PALUKANOS;EUR;"L5355/interest due";2013;201304;08-APR-13;Mokėjimas;Standard;17;Mokėjimas;-52025.73
119;"Nordic Investment Bank";L5248;S;PASKOLA;EUR;GavimasL5248/2011/01;2013;201304;08-APR-13;Mokėjimas;Standard;18;Mokėjimas;-594869.95
119;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;LTL;K/902/2013/04;2013;201304;30-APR-13;Mokėjimas;Standard;1739;Mokėjimas;-261976.66
119;"SIA ""UniCredit Leasing""";3300018-01;S;PASKOLA;EUR;Loan/33000018-01;2013;201305;24-MAY-13;Mokėjimas;Standard;27;Mokėjimas;-965401
111;"LR finansų ministerija";250;V;PALUKANOS;USD;6K-1301478/1;2013;201303;01-MAR-13;Mokėjimas;Standard;5;Mokėjimas;-5669.18
119;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;LTL;K-2400/1485;2013;201308;30-AUG-13;Mokėjimas;Standard;2582;Mokėjimas;-27544.13
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PASKOLA;LTL;KS04/07/05;2013;201310;01-OCT-13;Mokėjimas;Standard;2822;Mokėjimas;-792973.44
119;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;K-2400/566/2013/09;2013;201309;30-SEP-13;Mokėjimas;Standard;48;Mokėjimas;-37570.93
119;"Šiaulių bankas, AB";KR04-301/ŠB;S;PALUKANOS;LTL;papil/301/09;2013;201310;03-OCT-13;Mokėjimas;Standard;2865;Mokėjimas;-26638.19
119;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;LTL;"KS A64-34";2013;201310;25-OCT-13;Mokėjimas;Standard;10000380;Mokėjimas;-4637662.36
119;"Nordic Investment Bank";"L 5440";S;PALUKANOS;EUR;" L5355";2013;201310;30-OCT-13;Mokėjimas;Standard;58;Mokėjimas;-1000
119;"Šiaulių bankas, AB";KR04-301/ŠB;S;PALUKANOS;LTL;KR04-301/11/2013;2013;201311;29-NOV-13;Mokėjimas;Standard;3311;Mokėjimas;-190644.72
119;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;K-2400/902/01;2014;201401;31-JAN-14;Mokėjimas;Standard;91;Mokėjimas;-1106.99
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;517/sebb;2014;201402;28-FEB-14;Mokėjimas;Standard;10000399;Mokėjimas;-1212.69
119;"LR finansų ministerija";677;V;PALUKANOS;EUR;sut/677/2014/03;2014;201403;14-MAR-14;Mokėjimas;Standard;103;Mokėjimas;-15666.58
119;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;K-902/2014/03;2014;201403;28-MAR-14;Mokėjimas;Standard;112;Mokėjimas;-67803.26
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;517/2014/03;2014;201403;31-MAR-14;Mokėjimas;Standard;10000401;Mokėjimas;-1348.56
119;"Nordic Investment Bank";L5248;S;PASKOLA;EUR;L5248/gauta;2014;201404;09-APR-14;Mokėjimas;Standard;117;Mokėjimas;-722605.88
119;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;K2400/902/2014/04;2014;201404;29-APR-14;Mokėjimas;Standard;123;Mokėjimas;-58117.09
119;"LR finansų ministerija";2S-7;S;PALUKANOS;LTL;2S-7/72-829;2014;201405;21-MAY-14;Mokėjimas;Standard;4672;Mokėjimas;-68377.21
119;"Šiaulių bankas, AB";KR04-232/ŠB;S;PASKOLA;LTL;KR04/231/11;2014;201404;25-APR-14;Mokėjimas;Standard;4684;Mokėjimas;-3316203.78
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;gavimas/KR04-232/11/12.;2014;201404;25-APR-14;Mokėjimas;"Credit Memo";10030;Mokėjimas;1469689.78
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;Gavimas/KR04-232/2011.;2014;201404;25-APR-14;Mokėjimas;"Credit Memo";10031;Mokėjimas;958119.27
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;"Gavimas /KR04-232/04.";2014;201404;25-APR-14;Mokėjimas;"Credit Memo";10032;Mokėjimas;131086
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;Gavimas/KR04-232/2012/06;2014;201404;25-APR-14;Mokėjimas;Standard;10038;Mokėjimas;-12234559.54
119;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;K-2400-566/05;2014;201405;30-MAY-14;Mokėjimas;Standard;134;Mokėjimas;-30465.83
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PASKOLA;LTL;KS04/07/05;2014;201407;01-JUL-14;Mokėjimas;Standard;4960;Mokėjimas;-792973.44
119;"Šiaulių bankas, AB";KR04-301/ŠB;S;PALUKANOS;LTL;KR04-301/2014/07;2014;201407;30-JUL-14;Mokėjimas;Standard;5212;Mokėjimas;-195452.85
119;"Šiaulių bankas, AB";KR04-301/ŠB;S;PALUKANOS;LTL;KR04-301/14/08;2014;201408;29-AUG-14;Mokėjimas;Standard;5402;Mokėjimas;-195452.85
119;"LR finansų ministerija";235;V;PALUKANOS;USD;FINMIN235/2014;2014;201409;30-SEP-14;Mokėjimas;Standard;6;Mokėjimas;-2356.83
119;"Šiaulių bankas, AB";KR04-232/ŠB;S;PALUKANOS;LTL;KR04-232/2014/09;2014;201409;30-SEP-14;Mokėjimas;Standard;5665;Mokėjimas;-145973.78
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;516/14/09;2014;201409;30-SEP-14;Mokėjimas;Standard;10000433;Mokėjimas;-823.8
119;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;LTL;"KS A64-34";2014;201410;27-OCT-14;Mokėjimas;Standard;10000441;Mokėjimas;-4637662.36
119;"Nordic Investment Bank";L15;S;PALUKANOS;EUR;L15/2014/11;2014;201411;14-NOV-14;Mokėjimas;Standard;191;Mokėjimas;-123216.09
119;"Šiaulių bankas, AB";KR04-301/ŠB;S;PALUKANOS;LTL;KR04-301/2014/11;2014;201411;28-NOV-14;Mokėjimas;Standard;6165;Mokėjimas;-189147.92
1366;"Šiaulių bankas, AB";KR04-232/ŠB;S;PALUKANOS;EUR;pal/KR04-232/2015;2015;201501;30-JAN-15;Mokėjimas;Standard;6678;Mokėjimas;-36138.92
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palūk.2015/03;2015;201503;24-MAR-15;Mokėjimas;Standard;7094;Mokėjimas;-26622.72
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;K-2400/566/15/03;2015;201503;30-MAR-15;Mokėjimas;Standard;7151;Mokėjimas;-22897.82
1366;"SEB bankas";0040512020516-05;S;PALUKANOS;EUR;KS516/2015/03;2015;201503;31-MAR-15;Mokėjimas;Standard;10000458;Mokėjimas;-73.54
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;K2400/566/05/;2015;201505;29-MAY-15;Mokėjimas;Standard;7633;Mokėjimas;-19032.9
1366;"Luminor bankas, AB";K-2400-2012-566;S;PASKOLA;EUR;K-2400/902/566gavim;2015;201506;25-JUN-15;Mokėjimas;Standard;7868;Mokėjimas;-289259.74
1366;"SEB bankas";0040512020516-05;S;PALUKANOS;EUR;KS516/15/06;2015;201506;30-JUN-15;Mokėjimas;Standard;10000473;Mokėjimas;-47.44
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2015/08;2015;201508;31-AUG-15;Mokėjimas;Standard;8347;Mokėjimas;-17589.43
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PASKOLA;EUR;Loan/33000018-01;2015;201511;24-NOV-15;Mokėjimas;Standard;9071;Mokėjimas;-965396
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2015/12;2015;201512;30-DEC-15;Mokėjimas;Standard;9554;Mokėjimas;-30463.74
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018-01/2016/02;2016;201602;24-FEB-16;Mokėjimas;Standard;9895;Mokėjimas;-21143.69
1366;"LR finansų ministerija";"NR. 620";V;PALUKANOS;EUR;Finmin/620/2016;2016;201603;14-MAR-16;Mokėjimas;Standard;10032;Mokėjimas;-166004.47
1366;"SEB bankas";A64-40/001061201023-21;S;PALUKANOS;EUR;64-40/31;2016;201603;31-MAR-16;Mokėjimas;Standard;10000504;Mokėjimas;-194.84
1366;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;EUR;KSA64-34;2016;201604;25-APR-16;Mokėjimas;Standard;10000508;Mokėjimas;-159987.14
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/04;2016;201604;28-APR-16;Mokėjimas;Standard;10474;Mokėjimas;-10104.33
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;KS-20150003/05;2016;201605;05-MAY-16;Mokėjimas;Standard;10525;Mokėjimas;-70909.85
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;3300018/2016/06;2016;201606;22-JUN-16;Mokėjimas;Standard;10936;Mokėjimas;-18168
1366;"Nordic Investment Bank";L5248;S;PASKOLA;EUR;L5248/2/Gavim/2010gavimas;2016;201610;07-OCT-16;Mokėjimas;Standard;11825;Mokėjimas;-681767.99
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/10;2016;201610;28-OCT-16;Mokėjimas;Standard;12019;Mokėjimas;-10993.39
1366;"LR finansų ministerija";"NR. 797";V;PASKOLA;EUR;VVFinmin/797/gavim/;2016;201611;30-NOV-16;Mokėjimas;Standard;19;Mokėjimas;-43918.69
1366;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;gavimas/L5685;2017;201701;03-JAN-17;Mokėjimas;Standard;12814;Mokėjimas;-579310.35
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;gav/mok/677;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13331;Mokėjimas;6864
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;Finmin/691/gavimas;2017;201703;08-MAR-17;Mokėjimas;Standard;13291;Mokėjimas;-727261.18
1366;"LR finansų ministerija";691;V;PASKOLA;EUR;Finmin/691/gkavimas;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13291;Mokėjimas;727261.18
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gav.pay/620/2011/07/21;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13343;Mokėjimas;66416.52
1366;"LR finansų ministerija";677;V;PASKOLA;EUR;paskol/677;2017;201703;14-MAR-17;Mokėjimas;Standard;13384;Mokėjimas;-385707.57
1366;"SEB bankas";A64-19(3.4.-FN-1);S;PASKOLA;EUR;"SEB A64-19";2017;201702;07-FEB-17;Mokėjimas;Standard;10000523;Mokėjimas;-1387308.85
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PASKOLA;EUR;padengimas;2017;201703;15-MAR-17;Mokėjimas;"Credit Memo";32;Mokėjimas;15823675
1366;"Nordic Investment Bank";L5355;S;PASKOLA;EUR;L5355/gavimas/1;2017;201710;06-OCT-17;Mokėjimas;Standard;15193;Mokėjimas;-260667.41
1366;"Nordic Investment Bank";"L 5440";S;PASKOLA;EUR;L5440/gavimas/2;2017;201710;06-OCT-17;Mokėjimas;Standard;15194;Mokėjimas;-94300.3
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2017/10;2017;201710;30-OCT-17;Mokėjimas;Standard;15397;Mokėjimas;-11348.02
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/2018/04;2018;201804;27-APR-18;Mokėjimas;Standard;292;Mokėjimas;-11482.17
1366;"Luminor bankas, AB";K-2400-2012-902;S;PASKOLA;EUR;K-2400/902;2018;201804;27-APR-18;Mokėjimas;Standard;287;Mokėjimas;-241350.07
1366;"Nordic Investment Bank";L5248;S;PASKOLA;EUR;GavimasL5248/2011/01;2018;201810;05-OCT-18;Mokėjimas;Standard;358;Mokėjimas;-310796.13
1366;"Nordic Investment Bank";L5248;S;PASKOLA;EUR;gavimasL5248;2018;201810;05-OCT-18;Mokėjimas;Standard;359;Mokėjimas;-411809.73
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;931/01/2019;2019;201901;25-JAN-19;Mokėjimas;Standard;19827;Mokėjimas;-11366.74
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;2019/02/0657op;2019;201902;22-FEB-19;Mokėjimas;Standard;20068;Mokėjimas;-30091.22
