VERSIJA;ISTAIGA;ISTAIGOS_PAV;FIN_SALTINIS;PROGRAMA;PRG;FUNK_KLAS;FUNK_K;EKON_KLAS;SAMATA;AV;SKIRTA_BIUDZETO;PATEIKTA_PARAISKU;GAUTI_ASIGN;KASINES_ISLAIDOS
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;01.06.01.09.;01;2.2.1.1.1.30.K.;1000036;188710061;352.33;1251.2;1251.2;1251.2
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;01.06.01.09.;01;2.2.1.1.1.5.;1000036;188710061;324.33;659.73;636.4;636.4
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;01.06.01.09.;01;2.2.1.1.1.6.;1000036;188710061;325.33;2075.16;1790.25;1790.25
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;01.06.01.09.;01;2.7.3.1.1.1.;1000036;188710061;50;;;
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.1.1.1.1.1.;1000037;188710061;8515.75;92600;92600;72353.04
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.1.2.1.1.1.;1000037;188710061;3048.67;21903.86;21903.86;21903.86
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.2.1.1.1.10.;1000037;188710061;50;316.39;316.39;316.39
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.2.1.1.1.11.;1000037;188710061;177.92;;;
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.2.1.1.1.30.K.;1000037;188710061;75;493.66;493.66;493.66
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.2.1.1.1.5.;1000037;188710061;97.92;267.63;250.16;250.16
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;07.06.01.09.;07;2.7.3.1.1.1.;1000037;188710061;25;;;
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.1.1.1.1.1.;1000038;188710061;20981.83;233000;233000;195058.89
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.1.2.1.1.1.;1000038;188710061;7933.83;59635.31;59635.31;59635.31
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.10.;1000038;188710061;187.5;1092.72;788.98;788.98
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.11.;1000038;188710061;206;560.55;560.55;560.55
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.30.K.;1000038;188710061;166.83;102.57;102.57;102.57
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.5.;1000038;188710061;445;931.41;905.7;905.7
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.6.;1000038;188710061;120.67;829.76;534.06;534.06
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.2.1.1.1.8.;1000038;188710061;26.58;;;
"2016 1/12 SAU";188710061;Administracija;01;16010107;16;10.09.01.09.;10;2.7.3.1.1.1.;1000038;188710061;50;;;
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.1.1.1.1.1.;1000039;188710061;389.83;3300;3300;1766.17
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.1.2.1.1.1.;1000039;188710061;120.75;547.14;547.14;547.14
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.5.;1000039;188710061;.42;;;
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.1.1.1.1.1.;1000040;188710061;785;10600;10600;8828.74
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.1.2.1.1.1.;1000040;188710061;243.17;2735.13;2735.13;2735.13
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.2.1.1.1.10.;1000040;188710061;12;95.46;95.46;95.46
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.2.1.1.1.11.;1000040;188710061;12.08;416.39;416.39;232.23
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.2.1.1.1.16.;1000040;188710061;11.25;;;
"2016 1/12 SAU";188710061;Administracija;2M12;16020113;16;01.06.01.02.;01;2.2.1.1.1.5.;1000040;188710061;24.17;99.66;99.66;99.66
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.1.1.1.1.1.;1000041;188710061;18466.5;207500;207500;182358.93
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.1.2.1.1.1.;1000041;188710061;6879.42;56329.5;56329.5;56329.5
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.10.;1000041;188710061;241.67;464.92;366.58;366.58
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.11.;1000041;188710061;222.08;100.42;100.42;100.42
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.30.K.;1000041;188710061;121.75;71.49;71.49;71.49
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.5.;1000041;188710061;433.33;2043.38;2042.46;2042.46
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.6.;1000041;188710061;68.33;;;
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.2.1.1.1.8.;1000041;188710061;25;;;
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;08.06.01.09.;08;2.7.3.1.1.1.;1000041;188710061;75;;;
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.1.1.1.1.1.;1000042;188710061;29379.08;302800;302800;260114.72
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.1.2.1.1.1.;1000042;188710061;11042.08;80236.7;80236.7;80236.7
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.2.1.1.1.10.;1000042;188710061;89.17;2014.89;1643.42;1643.42
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.2.1.1.1.11.;1000042;188710061;66.67;100.8;100.8;100.8
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.2.1.1.1.30.K.;1000042;188710061;181.5;179.8;174.8;174.8
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.2.1.1.1.5.;1000042;188710061;228.33;618.72;608.37;608.37
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.2.1.1.1.6.;1000042;188710061;56.67;1191.05;1191.05;1191.05
"2016 1/12 SAU";188710061;Administracija;01;16010105;16;09.08.01.09.;09;2.7.3.1.1.1.;1000042;188710061;75;450;450;450
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.1.1.1.1.1.;1000043;188710061;2411.67;12500;12500;11150.47
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.1.2.1.1.1.;1000043;188710061;908.83;3207.01;3207.01;3207.01
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.2.1.1.1.10.;1000043;188710061;43.33;;;
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.2.1.1.1.11.;1000043;188710061;2.08;;;
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.2.1.1.1.5.;1000043;188710061;48.33;66;66;66
"2016 1/12 SAU";188710061;Administracija;01;16020110;16;04.02.01.05.;04;2.7.3.1.1.1.;1000043;188710061;25;;;
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.1.1.1.1.1.;1000049;188710061;1930.17;20600;20600;18286.75
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.1.2.1.1.1.;1000049;188710061;598;5536.9;5536.9;5536.9
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.10.;1000049;188710061;229.5;906.1;874.04;874.04
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.11.;1000049;188710061;1.67;;;
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.15.;1000049;188710061;52.75;213.17;195.65;195.65
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.16.;1000049;188710061;6.25;4.62;4.62;4.62
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.20.;1000049;188710061;62.5;;;
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.30.K.;1000049;188710061;27.17;87.9;87.9;87.9
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;2.2.1.1.1.5.;1000049;188710061;72.5;261.32;236.97;236.97
"2016 1/12 SAU";188710061;Administracija;0233;16020104;16;10.09.01.01.;10;3.1.1.3.1.2.;1000049;188710061;24.17;399.29;399.29;399.29
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.1.1.1.1.1.;1000050;188710061;22623.25;245100;245100;208747.04
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.1.2.1.1.1.;1000050;188710061;7008.75;75900;75900;63276.16
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.10.;1000050;188710061;2624.92;13700;13700;9938.63
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.11.;1000050;188710061;2;;;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.15.;1000050;188710061;105.5;900;900;631.79
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.16.;1000050;188710061;45;100;100;50.67
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.20.;1000050;188710061;577.25;2500;2500;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.30.K.;1000050;188710061;41.67;100;100;18.06
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.5.;1000050;188710061;494.67;4500;4500;4027.53
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;3.1.1.3.1.2.;1000050;188710061;210.83;4700;4700;4379.54
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.1.1.1.1.1.;1000051;188710061;11599.25;125400;125400;109762.23
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.1.2.1.1.1.;1000051;188710061;3593.42;38867;38867;33273.16
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.10.;1000051;188710061;1649.83;6800;6800;5212.36
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.11.;1000051;188710061;7.25;;;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.15.;1000051;188710061;50.25;300;300;183.03
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.16.;1000051;188710061;21.75;100;100;26.58
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.20.;1000051;188710061;333.33;1300;1300;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.30.K.;1000051;188710061;276.58;200;200;53.15
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.5.;1000051;188710061;544.67;4000;4000;3357.44
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;3.1.1.3.1.2.;1000051;188710061;126;2500;2500;2296.89
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.1.1.1.1.1.;1000052;188710061;42534.08;14755.44;14755.44;14755.44
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.1.2.1.1.1.;1000052;188710061;16409.08;4571.26;4571.26;4571.26
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.10.;1000052;188710061;177.83;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.11.;1000052;188710061;364.25;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.30.K.;1000052;188710061;346.75;230.25;230.25;230.25
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.5.;1000052;188710061;687.67;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.6.;1000052;188710061;459.08;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.2.1.1.1.8.;1000052;188710061;19.33;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;2.7.3.1.1.1.;1000052;188710061;50;;;
"2016 1/12 SAU";188710061;Administracija;01;16010103;16;06.06.01.09.;06;3.1.1.3.1.2.;1000052;188710061;96.67;;;
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.1.1.1.1.1.;1000053;188710061;2539.92;29600;29600;24763.21
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.1.2.1.1.1.;1000053;188710061;786.83;7602.24;7602.24;7602.24
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.2.1.1.1.10.;1000053;188710061;106.67;;;
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.2.1.1.1.11.;1000053;188710061;14.92;;;
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.2.1.1.1.16.;1000053;188710061;30;73.33;73.33;73.33
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.2.1.1.1.30.K.;1000053;188710061;15;;;
"2016 1/12 SAU";188710061;Administracija;0266;16020117;16;10.01.02.02.;10;2.2.1.1.1.5.;1000053;188710061;48.33;;;
"2016 1/12 SAU";188710061;Administracija;0273;16020119;16;04.01.02.01.;04;2.1.1.1.1.1.;1000055;188710061;688.33;8000;8000;6632.09
"2016 1/12 SAU";188710061;Administracija;0273;16020119;16;04.01.02.01.;04;2.1.2.1.1.1.;1000055;188710061;213.25;2054.62;2054.62;2019.07
"2016 1/12 SAU";188710061;Administracija;0273;16020119;16;04.01.02.01.;04;2.2.1.1.1.10.;1000055;188710061;110.92;136.7;136.7;136.7
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.1.1.1.1.1.;1000056;188710061;47401.92;15925.54;15925.54;15925.54
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.1.2.1.1.1.;1000056;188710061;18449.5;4933.72;4933.72;4933.72
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.10.;1000056;188710061;314.42;;;
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.11.;1000056;188710061;535.75;;;
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.30.K.;1000056;188710061;273.67;167.32;167.32;167.32
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.5.;1000056;188710061;598.75;;;
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.6.;1000056;188710061;58.58;;;
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.2.1.1.1.8.;1000056;188710061;36.25;;;
"2016 1/12 SAU";188710061;Administracija;01;16010102;16;01.03.02.09.;01;2.7.3.1.1.1.;1000056;188710061;25;;;
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.1.1.1.1.1.;1000057;188710061;1286.83;12800;12800;11482.04
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.1.2.1.1.1.;1000057;188710061;398.67;3419.64;3419.64;3419.64
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.2.1.1.1.10.;1000057;188710061;48.33;10.51;10.51;10.51
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.2.1.1.1.16.;1000057;188710061;19.5;;;
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.2.1.1.1.30.K.;1000057;188710061;41.67;;;
"2016 1/12 SAU";188710061;Administracija;0265;16020118;16;10.04.01.40.;10;2.2.1.1.1.5.;1000057;188710061;13.33;;;
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.1.1.1.1.1.;1000061;188710061;37597.58;385000;385000;357434.03
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.1.2.1.1.1.;1000061;188710061;14202;111810.11;111810.11;111810.11
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.10.;1000061;188710061;1502.67;7736.05;5896.94;5896.94
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.11.;1000061;188710061;361.67;1071.67;1071.67;1071.67
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.15.;1000061;188710061;.75;65.34;65.34;65.34
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.30.K.;1000061;188710061;687.5;6183.1;5884.78;5884.78
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.5.;1000061;188710061;758.58;3755.27;3755.27;3755.27
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.6.;1000061;188710061;607.92;3788.14;3608.25;3608.25
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.2.1.1.1.8.;1000061;188710061;32.5;;;
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;01.03.02.09.;01;2.7.3.1.1.1.;1000061;188710061;100;1600;1600;1600
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.1.1.1.1.1.;1000062;188710061;79002;812000;812000;742970.13
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.1.2.1.1.1.;1000062;188710061;29987.25;227253.7;227253.7;227253.7
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.10.;1000062;188710061;3258.33;13680.67;11357.85;11357.85
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.11.;1000062;188710061;483.33;280.35;280.35;280.35
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.30.K.;1000062;188710061;3200.17;4524;3509.65;3509.65
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.5.;1000062;188710061;12964.17;47109.42;39744.54;39744.54
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.6.;1000062;188710061;4640.92;35030.8;31392.84;31392.84
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.2.1.1.1.8.;1000062;188710061;36.17;;;
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;2.7.3.1.1.1.;1000062;188710061;100;750;750;750
"2016 1/12 SAU";188710061;Administracija;01;16010101;16;03.06.01.09.;03;3.1.1.3.1.2.;1000062;188710061;41.67;;;
"2016 1/12 SAU";188710061;Administracija;01;16030101;16;01.01.01.09.;01;2.2.1.1.1.30.H.;1000063;188710061;2090.08;1321.21;1321.21;1321.21
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.1.1.1.1.1.;1000078;188710061;44398.58;511800;511800;365729.96
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.1.2.1.1.1.;1000078;188710061;17283.17;111542.31;111542.31;111542.31
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.10.;1000078;188710061;5875.83;17160.63;15047.83;15047.83
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.11.;1000078;188710061;24.17;;;
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.15.;1000078;188710061;24.17;14.01;14.01;14.01
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.16.;1000078;188710061;60;64.8;64.8;64.8
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.20.;1000078;188710061;1170.33;;;
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.30.K.;1000078;188710061;5117.5;32789.22;29369.62;29369.62
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.2.1.1.1.5.;1000078;188710061;1810;11947.06;10935.24;10935.24
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;2.7.3.1.1.1.;1000078;188710061;250;600;600;600
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;3.1.1.3.1.2.;1000078;188710061;5640.25;5600.24;5600.24;5600.24
"2016 1/12 SAU";188710061;Administracija;01;16020104;16;10.09.01.01.;10;3.1.2.1.1.2.;1000078;188710061;448.92;;;
"2016 1/12 SAU";188710061;Administracija;01;04010101;04;09.08.01.02.;09;2.8.1.1.1.2.;1000090;188710061;2808.33;78542;78542;78542
"2016 1/12 SAU";188710061;Administracija;01;04010102;04;09.08.01.02.;09;2.2.1.1.1.30.K.;1000091;188710061;49.33;35.22;35.22;35.22
"2016 1/12 SAU";188710061;Administracija;01;04010203;04;09.08.01.02.;09;2.2.1.1.1.30.K.;1000094;188710061;.92;;;
"2016 1/12 SAU";188710061;Administracija;11;16010107;16;10.01.02.01.;10;2.1.1.1.1.1.;1000096;188710061;1588.33;19100;14400;14529.63
"2016 1/12 SAU";188710061;Administracija;11;16010107;16;10.01.02.01.;10;2.1.2.1.1.1.;1000096;188710061;492.08;5900;4500;4339.45
"2016 1/12 SAU";188710061;Administracija;11;16010107;16;10.01.02.01.;10;2.2.1.1.1.10.;1000096;188710061;72.5;800;400;
"2016 1/12 SAU";188710061;Administracija;11;16010107;16;10.01.02.01.;10;2.2.1.1.1.5.;1000096;188710061;19.25;200;200;30.45
"2016 1/12 SAU";188710061;Administracija;01;04010104;04;09.08.01.02.;09;2.2.1.1.1.30.K.;1000097;188710061;1.67;;;
"2016 1/12 SAU";188710061;Administracija;01;04010104;04;09.08.01.02.;09;2.8.1.1.1.2.;1000097;188710061;1186.17;24750;24750;24750
"2016 1/12 SAU";188710061;Administracija;01;16020111;16;01.06.01.12.;01;2.1.1.1.1.1.;1000098;188710061;591.42;7800;7800;6056.69
"2016 1/12 SAU";188710061;Administracija;01;16020111;16;01.06.01.12.;01;2.1.2.1.1.1.;1000098;188710061;231.58;1765.8;1765.8;1765.8
"2016 1/12 SAU";188710061;Administracija;01;16020111;16;01.06.01.12.;01;2.2.1.1.1.30.K.;1000098;188710061;140.17;1121;1008.9;1008.9
"2016 1/12 SAU";188710061;Administracija;01;16020105;16;01.06.01.03.;01;2.1.1.1.1.1.;1000099;188710061;292;;;
"2016 1/12 SAU";188710061;Administracija;01;16020105;16;01.06.01.03.;01;2.1.2.1.1.1.;1000099;188710061;90.5;;;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.1.1.1.1.1.;1000100;188710061;1758.5;18000;18000;14922.24
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.1.2.1.1.1.;1000100;188710061;544.75;5600;5600;4476.17
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.10.;1000100;188710061;14.5;300;300;56
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.16.;1000100;188710061;10.58;200;200;119.79
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.01.02.04.;10;2.2.1.1.1.5.;1000100;188710061;7.25;100;100;
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.1.1.1.1.1.;1000101;188710061;391.83;4200;4200;3582.85
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.1.2.1.1.1.;1000101;188710061;121.42;1300;1300;1090.55
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.10.;1000101;188710061;11;100;100;4.26
"2016 1/12 SAU";188710061;Administracija;11;16020104;16;10.04.01.40.;10;2.2.1.1.1.16.;1000101;188710061;4.17;;;
