DEPARTAMENTAS;SUTARTIES_TIPAS;SUTARTIES_NUMERIS;SUDARYMO_METAI;SUTARTIES_PRADZIOS_DATA;SUTARTIES_PABAIGOS_DATA;TIEKEJAS;TIEKEJO_KODAS;SUTARTIES_APRASAS;SUTARTIES_SUMA;SISTEMINIS_NUMERIS;
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-45-(1.9-SSD-0)";"2007";"06-MAR-07";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"84.08";"1291";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-235-(2.1.4-SR)";"2009";"29-JUN-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1846.5";"1292";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-21-(1.9-SSD-0)";"2005";"19-JUL-05";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"162.28";"1293";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-73-(2.1.4-SR)";"2009";"25-FEB-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"3380";"1294";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-131(1.9-SSD-0)";"2006";"11-OCT-06";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1254";"1295";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-4-(1.9-SSD-0)";"2005";"08-JUN-05";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".21";"1296";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-301-(2.1.4-SR)";"2009";"13-AUG-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"2724.15";"1297";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-4426-(2.1.4-SR)";"2009";"23-NOV-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1298";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-96-(1.9-SSD-0)";"2006";"04-AUG-06";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"84.95";"1299";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-4426-(2.1.4-SR)";"2009";"23-NOV-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1300";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-158(1.9-SSD-0)";"2006";"13-DEC-06";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"97.01";"1301";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-96-(1.9-SSD-0)";"2006";"04-AUG-06";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"203.56";"1302";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-53-(2.1.4-SR)";"2009";"09-FEB-09";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"206.01";"1303";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-16-(1.9-SSD-0)";"2006";"26-JAN-06";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"158";"1304";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A72-246";"2010";"16-APR-10";"30-DEC-10";"Vilniaus planas, SĮ";"123615345";"Vilniaus teritorijų planavimo ir statybų duomenų banko kūrimas ir palaikymas GIS pagrindu";"614998.06";"1570";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-11507(3.11.1-TD3)";"2010";"28-MAY-10";"31-DEC-12";"Valstybinė mokesčių inspekcija prie LRFM";"188659752";"Dėl žyminio mokesčio sumokėjimo (negyv. patalpų nuoma Lietuvos madų kūrėjų asociacijai, Didžioji g. 20/Savičiaus g. 1)";"132";"1670";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A72-513(3.1.29-AD13)";"2010";"30-JUN-10";"24-DEC-10";"Vilniaus planas, SĮ";"123615345";"oro taršos mažnimo programos įgyvendinimas";"205416.64";"1727";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A68-20(3.10.23-BR)";"2010";"15-JUN-10";"14-JUN-11";"FARMEGA, UAB";"301637736";"Reklaminių užrašų ant tarnybinių automobilių klijavimas";"2032.8";"1693";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1735";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1737";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1738";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1733";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1734";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1665-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1736";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-7128(3.11.1-TD)";"2010";"08-APR-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"Dėl sąskaitos apmokėjimo";"6861.25";"1564";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1783-(2.1.4-SR)";"2010";"10-JUN-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1777";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1783-(2.1.4-SR)";"2010";"10-JUN-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1774";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1783-(2.1.4-SR)";"2010";"10-JUN-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1775";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1783-(2.1.4-SR)";"2010";"10-JUN-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1776";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-10(3.10.21-UK)";"2010";"17-MAR-10";"23-APR-10";"Languvita UAB";"300591727";"Prekybinių paviljonų A. Vienuolio ir Pilies gatvėse įstiklinimas";"86091";"1638";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-12741(3.11.1-TD3)";"2010";"15-JUN-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"Dėl vykdymo išlaidų sumokėjimo antstolei daivai Milevičienei (vykd. byla Nr. 0012/10/01640)";"387.34";"1740";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A64-36(3.10.22-SR)";"2010";"28-APR-10";"27-APR-13";"VŠĮ Menava";"124865622";"";"";"1603";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-10459(2.13.1.3-TD6)";"2010";"18-MAY-10";"31-DEC-12";"LR Teisingumo ministerija";"188604955";"Dėl hipotekos lakšto pakeitimo įregistravimo apmokėjimo";"20";"1644";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-13(3.10.21-UK)";"2010";"25-MAY-10";"31-OCT-10";"Aketonas, UAB";"300534733";"Medžių Gedimino pr., Konstitucijos pr., Rotušės a., Vokiečių g., Odminių skv. (kartu su drenažo sistemomis ir laistymo kolonėlėmis) priežiūros darbai";"69000";"1673";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"KO1/2010-37a";"2010";"04-JUN-10";"04-JUN-09";"Vilniaus apskrities viršininko administracija";"188601845";"dėl žemės panaudos sutarties K. Kalinausko g. 4a";"25";"1677";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"29-123(1.2.16-AD4)";"2010";"18-JUN-10";"31-DEC-10";"Mielagėnų Pal.J.Matulaičio parapiniai globos namai";"300539698";"LĖŠŲ SKYRIMO IŠ ADMINISTRACIJOS DIREKTORIAUS REZERVO SUTARTIS";"6000";"1717";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"29-112(1.2.16-AD4)";"2010";"15-JUN-10";"31-DEC-10";"Rastis, VŠĮ";"125727161";"SOCIALINIŲ PASLAUGŲ ĮSTAIGOS FINANSAVIMO SUTARTIS";"40000";"1718";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"29-111(1.2.16-AD4)";"2010";"15-JUN-10";"15-JUN-10";"Markučių dienos centras, VŠĮ";"124538688";"SOCIALINIŲ PASLAUGŲ ĮSTAIGŲ FINANSAVIMO SUTARTIS";"925400";"1719";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A55-5154";"2010";"07-JUL-10";"07-JUL-10";"Rivagris, R.Luniaus įmonė";"125005981";"Verkių seniūnijos sporto prekių ir reikmenų pirkimas";"584";"1742";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-7175(3.11.1-TD-3)";"2010";"08-APR-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"Dėl sąskaitos apmokėjimo";"6000";"1561";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"KO1/2010-15";"2009";"09-APR-09";"09-APR-73";"Vilniaus apskrities viršininko administracija";"188601845";"dėl žemės panaudos R. Jankausko g. 17";"";"1563";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"483";"2010";"16-MAR-10";"01-APR-10";"Žirmūnų būstas, UAB (Šnipiškių ūkis, UAB)";"121483222";"Sutartis Nr. 483 dėl Juozapavičiaus g. 10A";"";"1571";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"Ko1/2010-18";"2010";"19-APR-10";"19-APR-74";"Vilniaus apskrities viršininko administracija";"188601845";"Žemės panaudos sutartis Sietyno g. 21";"";"1572";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A67-68-(3.10.25-AD2)";"2009";"07-SEP-09";"07-SEP-10";"Flobis, UAB";"123778171";"Spaudos paslaugos Lietuvoje rusų kalba leidžiamame laikraštyje";"78000";"1602";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A64-75-(3.10.22-FN)";"2009";"06-NOV-09";"31-JUL-10";"Ekonominės konsultacijos ir tyrimai, UAB";"123398443";"Strateginio plano rengimo sutartis";"470000";"1627";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"KBU0005907";"2009";"31-JUL-09";"01-SEP-10";"Karoliniškių būstas, UAB";"121457971";"Dėl apmokėjimo";"654.93";"1716";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-18(3.10.21-AD2)";"2010";"29-JUN-10";"07-JUL-10";"Stebulė, UAB";"122211549";"Jeruzalės g. 19 durų remontas";"369.16";"1741";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"Nr. 0018833";"2010";"26-FEB-10";"01-NOV-10";"Žirmūnų būstas, UAB (Šnipiškių ūkis, UAB)";"121483222";"dėl apmokėjimo";"33.02";"1785";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-15013 (3.11.1-TD)";"2010";"20-JUL-10";"31-DEC-12";"Valstybinė mokesčių inspekcija prie LRFM";"188659752";"Dėl bylinėjimosi išlaidų apmokėjimo, susijusių su procesinų dokumentų įteikimu, valstybei";"8.6";"1793";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A72-74(3.1.36-SR2)";"2010";"29-JAN-10";"09-JAN-10";"Valstybinis mokslinio tyrimų institutas Inovatyvios medicinos centras";"302877556";"Ilgalaikės (trumpalaikės) socialinės globos paslaugos";"2695700";"1562";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"K01/2010-30";"2010";"26-MAY-10";"26-MAY-70";"Vilniaus apskrities viršininko administracija";"188601845";"dėl žemės panaudos T. Ševčenkos g.1/ Mindaugo g. 9";"25";"1662";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A64-68 (3.10.22-AD2)";"2010";"23-JUN-10";"30-JAN-11";"UAB "Infoklodai"";"300637555";"Viršuliškių bendruomenės renginių, spektaklių ir švenčių organizavimas";"7170.25";"1715";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-2444";"2010";"02-FEB-10";"31-DEC-15";"Labradoras";"120102832";"Skolos perimimas";"347111";"1728";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-23-(3.10.21-AD2)";"2010";"13-JUL-10";"13-JUL-11";"Aiža, UAB";"2041573";"Aikštelių remonto darbai";"18500";"1801";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-25-(3.10.21-AD2)";"2010";"13-JUL-10";"13-JUL-11";"Srėdė ir Ko, UAB";"300519699";"gelynu tvarkymas";"7000";"1802";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-24-(3.10.21-AD2)";"2010";"13-JUL-10";"13-JUL-11";"Srėdė ir Ko, UAB";"300519699";"Šaligatvių remontas";"11000";"1803";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A64-44(3.10.22-UK)";"2010";"03-MAY-10";"03-MAY-11";"Nacionalinė VS priežiūros laboratorija";"195551983";"Tapelių ir Baldžio ežerų paplūdinmių vandens kokybės laboratoriniai tyrimai";"656";"1625";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A16-259";"2010";"28-APR-10";"01-JUN-10";"Senamiesčio ūkis, UAB";"121452134";"Dėl apmokėjimo";"426.28";"1626";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-2639";"2009";"17-FEB-09";"31-DEC-15";"Nordea finance Lithuania, UAB";"111667277";"sklolos perėmimas iš UAB "Urbico" sutartys 175, 178, 180";"";"1630";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"Nr. 29-87(1.2.16-AD4)";"2010";"27-MAY-10";"30-DEC-10";"Nacionalinė žalingų įpročių prevencijos taryba";"195758487";"Lėšų skyrimo iš Administracijos direktoriaus rezervo sutartis";"1000";"1686";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A55-4604";"2010";"16-JUN-10";"16-JUN-10";"Senukų prekybos centras, UAB";"234376520";"Verkių seniūnijos nuotraukų rėmelių pirkimas";"242.59";"1706";
"Vilniaus miesto savivaldybės administracija";"Tiekėjų apklausos pažyma";"A252-177-(2.8.2.8-FN5)";"2010";"14-JUN-10";"14-JUN-11";"Socialinės informacijos centras";"302409835";"Kalvarijų turgavietės tyrimas";"";"1747";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1551-(2.1.4-SR)";"2010";"04-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1783";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-19(3.10.21-AD2)";"2010";"29-JUN-10";"20-JUL-10";"nuasmeninta";"nuasmeninta";"Verkių seniūnijos medinių vaikų žaidimo aikštelių remonto darbai";"4993.27";"1784";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1662-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1786";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1662-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1787";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1662-(2.1.4-SR)";"2010";"21-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1788";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-952-(2.1.4-SR)";"2010";"18-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1589";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-952-(2.1.4-SR)";"2010";"18-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1590";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-952-(2.1.4-SR)";"2010";"18-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1591";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-9931(3.11.1-TD)";"2010";"12-MAY-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"Dėl  apmokėjimo pagal teismo nutartį";"500";"1631";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-9931(3.11.1-TD)/1";"2010";"12-MAY-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"dėl apmokėjimo pagal teismo nutartį";"500";"1632";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A121-10292(3.11.1-TD3)";"2010";"17-MAY-10";"31-DEC-12";"nuasmeninta";"nuasmeninta";"Dėl apmokėjimo antstoliui už faktinių aplinkybių konstatavimą";"800";"1643";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1636-(2.1.4-SR)";"2010";"17-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1730";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1636-(2.1.4-SR)";"2010";"17-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1731";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1636-(2.1.4-SR)";"2010";"17-MAY-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"1732";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A64-56(3.10.22-BR)";"2010";"26-MAY-10";"25-MAY-11";"Industrijos garantas";"110070382";"Draudimo paslaugos transporto priemonėms";"57474";"1669";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A64-85(3.10.22-TR)";"2010";"10-JUL-10";"10-JUL-11";"Inreal, UAB";"300576166";"dėl paslaugų teikimo sutarties";"";"1749";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1100-(2.1.4-SR)";"2010";"29-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1593";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1100-(2.1.4-SR)";"2010";"29-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1594";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1100-(2.1.4-SR)";"2010";"29-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1595";
"Vilniaus miesto savivaldybės administracija";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A15-1100-(2.1.4-SR)";"2010";"29-MAR-10";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9750";"1596";
"Vilniaus miesto savivaldybės administracija";"Dokumentas";"A27-186(2.14.1.8-TR2)";"2010";"22-JUN-10";"";"nuasmeninta";"nuasmeninta";"Privatizavimo objekto vie6o aukciono protokolas";"";"1789";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A62-16(3.10.21-AD2)";"2010";"18-JUN-10";"30-JUL-10";"Stebulė, UAB";"122211549";"Verkių seniūnijos metalinių vaikų žaidimo ir sporto aikštelių remonto darbai";"19907.46";"1799";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A64-30(3.10.22-UK)";"2010";"02-APR-10";"02-APR-11";"Registrų centras Vilniaus filialas, VĮ";"124208338";"Inžinerinių tinklų, įrengimų ir įrenginių, pastatų, patalpų ir kitų nekilnojamojo turto daiktų vertinimo paslaugos";"";"1617";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A72-365";"2010";"24-MAY-10";"31-DEC-10";"Lietuvos architektų sąjunga";"191934984";"finansavimo sutartis";"30250";"1663";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"2010-06-21";"2010";"21-JUN-10";"31-DEC-10";"Vilniaus apskrities vyriausiasis policijos komisariatas";"191688326";"Projektui "Optimalus policijos tarnybinių automobilių panaudojimas Vilniaus miesto gyventojų saugumui užtikrinti"";"100000";"1714";
"Vilniaus miesto savivaldybės administracija";"Tiekėjų apklausos pažyma";"A252-177-(2.8.8-FN5)";"2010";"14-JUN-10";"";"Socialinės informacijos centras";"302409835";"Vilniaus miesto gyventojų apklausa (Kalvarijų turgavietės tyrimas)";"";"1744";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A72-1355(3.1.36-FN)";"2009";"08-JUN-09";"22-JUN-10";"Susisiekimo paslaugos, SĮ";"124644360";"PASA analizė (80 tūkst. Lt)";"";"1750";
"Vilniaus miesto savivaldybės administracija";"Kiti pirkimai";"A64-22(3.10.22-FN)";"2010";"15-MAR-10";"15-MAR-11";"Esika, UAB";"301733282";"Švietimo įstaigų rekonstrukcijos projektas";"";"1751";
