Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
1502	1502	Plësti, vystyti ir modernizuoti miesto  inþinerinius tinklus	*			..Ne....Ne...	
150201	150201	Miesto inþineriniø tinklø plëtra	*			..Ne....Ne...	
15020101	15020101	Gatviø apðvietimo tinklø plëtra ir rekonstrukcija	*			..Ne....Ne...	
15020101001	15020101001	Gatviø apðvietimo tinklø plëtra ir rekonstrukcija, maitinimo punktø modernizavimas	*			..Ne.......	
15020101B	15020101B	Gatviø apðvietimo tinklø plëtra ir rekonstrukcija	*			..Ne....Ne...	
15020102	15020102	Vilniaus lietaus nuotekø tinklø specialiojo plano parengimas, tinklø plëtra ir rekonstrukcija	*			..Ne....Ne...	
15020102001	15020102001	Vilniaus lietaus nuotekø tinklø specialiojo plano parengimas, tinklø plëtra ir rekonstrukcija	*			..Taip.......	
15020103	15020103	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste	*			..Ne....Ne...	
15020103001	15020103001	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (I etapas)	*			..Taip.......	
15020103002	15020103002	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (II etapas)	*			..Taip.......	
15020103003	15020103003	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros renovavimas ir plëtra Vilniaus mieste (III etapas)	*			..Taip.......	
15020104	15020104	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (autobusams ir troleibusams pirkti)	*			..Ne....Ne...	
15020104001	15020104001	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (mokëjimai uþ iðperkamosios nuomos bûdu (lizingu) ásigytus troleibusus ir autobusus) (Tarybos 2004-05-12 sprendimas Nr. 1-370, Administracijos direktori	*			..Ne.......	
15020104002	15020104002	Sutartiniø (faktoringo sutartys) ásipareigojimø vykdymui uþ ásigytus naujus troleibusus ir autobusus	*			..Ne.......	
15020104003	15020104003	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (faktoringo palûkanoms sumokëti pagal UAB "Vilniaus autobusai" 2007-03-13 faktoringo sutartá Nr. 57006 su UAB "Hanza lizingas", UAB "Vilniaus troleibusa	*			..Ne.......	
15020104004	15020104004	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (kiti nuostoliai)	*			..Taip.......	
15020105	15020105	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (autobusams pirkti)	*			..Ne....Ne...	
15020106	15020106	Vandentiekio siurbliniø atnaujinimas, plëtra ir kitø energetiniø objektø atstatymas	*			..Ne....Ne...	
15020107	15020107	Antaviliø valymo árenginiø rekonstrukcija	*			..Ne....Ne...	
15020107B	15020107B	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (autobusams ir troleibusams pirkti)	*			..Ne....Ne...	
15020108	15020108	Vilniaus m. nuotekø valyklos nuotekø dumblo aikðtelës statyba	*			..Ne....Ne...	
15020108001	15020108001	Dumblo apdorojimo árenginiai Vilniaus nuotekø valykloje	*			..Taip.......	
15020109	15020109	Vietiniø katiliniø renovacija	*			..Ne....Ne...	
15020109001	15020109001	Vietiniø katiliniø renovacija	*			..Ne.......	
15020110	15020110	Troleibusø kontaktiniø tinklø rekonstrukcija ir plëtra	*			..Ne....Ne...	
15020110001	15020110001	Troleibusø kontaktiniø tinklø rekonstrukcija ir plëtra	*			..Ne.......	
15020111	15020111	Lietaus kanalizacijos tinklø iðkëlimas Kriviø, Filaretø ir Baltojo skg. teritorijoje	*			..Ne....Ne...	
15020111B	15020111B	Vietiniø katiliniø renovacija	*			..Ne....Ne...	
15020112	15020112	Lietaus nuotekø kolektoriaus nuo Ozo g. iki Neries upës (Geleþinio vilko g.) statyba	*			..Ne....Ne...	
15020113	15020113	Vilniaus m. ðilumos tinklø atnaujinimas ir statyba	*			..Ne....Ne...	
15020113B	15020113B	Lietaus kanalizacijos tinklø iðkëlimas Kriviø, Filaretø ir Baltojo skg. teritorijoje	*			..Ne....Ne...	
15020114	15020114	Vilniaus m. troleibusø, autobusø baziø rekonstrukcija	*			..Ne.......	
15020115	15020115	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros plëtros specialiøjø planø rengimas (Tarybos 2007-11-24 sprendimas Nr. 1-266)	*			..Ne.......	
15020115001	15020115001	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros plëtros specialiøjø planø rengimas (Tarybos 2007-11-24 sprendimas Nr. 1-266)	*			..Taip.......	
15020116	15020116	Ekologiðko vieðojo transporto plëtra	*			..Ne.......	
15020116001	15020116001	Ekologiðkø autobusø ásigijimas Vilniaus mieste (I etapas)	*			..Ne.......	
15020116002	15020116002	Troleibusø ásigijimas Vilniaus mieste (I etapas)	*			..Ne.......	
15020116003	15020116003	Ekologiðkø autobusø ásigijimas Vilniaus mieste (II etapas)	*			..Ne.......	
15020116004	15020116004	Vieðojo ekologiðko transporto plëtra	*			..Taip.......	
15020117	15020117	Þalgirio - Geleþinio vilko avarinës lietaus nuotekø linijos árengimas	*			..Ne.......	
15020118	15020118	Naujø transporto rûðiø Vilniaus mieste specialiojo plano rengimas	*			..Ne.......	
15020118001	15020118001	Naujø transporto rûðiø Vilniaus mieste specialiojo plano rengimas	*			..Taip.......	
15020119	15020119	Energijos rûðies naudojimo ðildymui specialiojo plano rengimas	*			..Ne.......	
15020119001	15020119001	Energijos rûðies naudojimo ðildymui specialiojo plano rengimas	*			..Taip.......	
15020120	15020120	Vilniaus miesto Santariðkiø g. dalies rekonstrukcija su poþeminio pësèiøjø tunelio árengimu	*			..Ne.......	
15020120001	15020120001	Vilniaus miesto Santariðkiø g. dalies rekonstrukcija su poþeminio pësèiøjø tunelio árengimu	*			..Ne.......	
1503	1503	Saugaus eismo programa	*			..Ne....Ne...	
150301	150301	Saugaus eismo programa	*			..Ne....Ne...	
15030101	15030101	Skirtingø lygiø pësèiøjø perëjø árengimas	*			..Ne....Ne...	
15030102	15030102	Ðviesoforinës árangos pakeitimas sankryþose	*			..Ne....Ne...	
15030103	15030103	Specialaus apðvietimo pësèiøjø perëjose árengimas	*			..Ne....Ne...	
15030104	15030104	Miesto gatviø vaþiuojamosios dalies þenklinimas	*			..Ne....Ne...	
15030105	15030105	Kudirkos - Jasinskio g. árengti papildomà juostà deðiniam posûkiui á Kudirkos g.	*			..Ne....Ne...	
15030106	15030106	Þalgirio g. sankryþø su Linkmenø g., Kernavës g. ir Giedraièiø g. rekonstrukcija su ðviesoforiniu reguliavimu ir Þalgirio g. iðplatinimas	*			..Ne....Ne...	
15030107	15030107	Þvalgø g. ir Þirmûnø gatvës jungtis	*			..Ne....Ne...	
15030108	15030108	Nuvaþiavimo árengimas Galvës-Greièiûno g. sankryþoje	*			..Ne....Ne...	
15030109	15030109	Ozo gatvës tæsinys iki Laisvës prospekto ir pësèiøjø-dviraèiø tako árengimas	*			..Ne....Ne...	
15030110	15030110	Laisvës pr. nuo Sausio 13-osios iki Architektø g. iðplatinimas iki 6 eismo juostø	*			..Ne....Ne...	
15030111	15030111	Eismo saugumo priemoniø - kalneliø, signaliniø stulpeliø, atðvaitø salelëse ir eismo juostose, signaliniø stulpeliø ir atðvaitø neapðviestose gatvëse, iðkiliø perëjø ir sankryþø, automobiliniø ir pësèiøjø atitvarø árengimas	*			..Ne....Ne...	
15030112	15030112	Saugaus eismo uþtikrinimo programos ágyvendinimas, árengiant ðviesoforø reguliavimà ir gatviø apðvietimà su fiziniø-juridiniø asmenø 50 proc. lëðø finansavimu	*			..Ne....Ne...	
15030113	15030113	Þvalgø g. ir Þirmûnø gatvës jungtis				..Ne....Ne...	
15030114	15030114	Nuvaþiavimo árengimas Galvës-Greièiûno g. sankryþoje				..Ne....Ne...	
15030115	15030115	Ozo gatvës tæsinys iki Laisvës prospekto ir pësèiøjø-dviraèiø tako árengimas				..Ne....Ne...	
15030116	15030116	Laisvës pr. nuo Sausio 13-osios iki Architektø g. iðplatinimas iki 6 eismo juostø				..Ne....Ne...	
15030117	15030117	Eismo saugumo priemoniø - kalneliø, signaliniø stulpeliø, atðvaitø salelëse ir eismo juostose, signaliniø stulpeliø ir atðvaitø neapðviestose gatvëse, iðkiliø perëjø ir sankryþø, kt. árengimas				..Ne....Ne...	
15030118	15030118	Saugaus eismo uþtikrinimo programos ágyvendinimas, árengiant ðviesoforø reguliavimà ir gatviø apðvietimà su fiziniø-juridiniø asmenø 50 proc. lëðø finansavimu				..Ne....Ne...	
15030119	15030119	Humanizuoti pësèiøjø ir transporto eismà senamiesèio branduolyje. Parengti ir ágyvendinti eismo organizavimo projektà ðioje teritorijoje, sumaþinant tranzitiná eismà ir automobiliø stovëjimo vietø skaièiø				..Ne....Ne...	
15030120	15030120	Dariaus ir Girëno g. sankiros su Vilniaus pietiniu aplinkeliu rekonstrukcia	*			..Ne.......	
15030121	15030121	VðÁ Respublikinës tuberkuliozës ir infekciniø ligø universitetinës ligoninës teritorijos aptvërimui bei metaliniø durø árengimui	*			..Ne.......	
15030122	15030122	G. Vilko g. rekonstrukcija. G. Vilko g. nuo A. Goðtauto g. iki Èiurlionio g. rekonstrukcija; Ukmergës g. G. Vilko g. Þalgirio dviejø lygiø sankryþø rekonstrukcija (skolintos lëðos)				..Ne.......	
15030123	15030123	Vingio parko prieigø tvarkymas, pasirengimas Vilnius Europos kultûros sostinë 2009 (skolintos lëðos)				..Ne.......	
15030124	15030124	Poilsio zonos Justiniðkëse Taikos g. tvarkymo darbams atlikti				..Ne.......	
15B	15B	Miesto infrastruktûros objektø plëtra	*			..Ne....Ne...	
16	16	Savivaldybës veiklos pagrindiniø funkcijø vykdymo strategijos formavimas ir ágyvendinimas	*			..Ne....Ne...	
1601	1601	Sukurti efektyviai veikianèià savivaldybës funkcijø vykdymo strategijà	*			..Ne....Ne...	
160101	160101	Organizuoti savivaldybës funkcijø ágyvendinimà padaliniuose	*			..Ne....Ne...	
16010101	16010101	Administracijos, Tarybos ir seniûnijø darbo organizavimas	*			..Ne....Ne...	
16010102	16010102	Savivaldybës turto ir finansø valdymas, darbo rinkos politikos priemoniø ágyvendinimas	*			..Ne....Ne...	
16010103	16010103	Energetiniø ir komunaliniø objektø statybos, rekonstrukcijos, remonto ir prieþiûros darbø organizavimas	*			..Ne....Ne...	
16010104	16010104	Savivaldybës kontrolieriaus funkcijø vykdymas	*			..Ne....Ne...	
16010105	16010105	Kultûros, ðvietimo ir sporto sistemos valdymas, plëtros krypèiø formavimas	*			..Ne....Ne...	
16010106	16010106	Subalansuotos miesto plëtros politikos formavimas ir ágyvendinimo organizavimas	*			..Ne....Ne...	
16010107	16010107	Sveikatos, socialinës apsaugos ir vaikø teisiø apsaugos sistemos valdymas, kontrolë ir plëtra	*			..Ne....Ne...	
16010108	16010108	Savivaldybës turto privatizavimo funkcijø vykdymas	*			..Ne....Ne...	
16010109	16010109	Savivaldybës tarybos nariø ir administracijos darbuotojø mokymo programos vykdymas	*			..Ne....Ne...	
16010110	16010110	Savivaldybës korupcijos prevencijos programos vykdymas				..Ne....Ne...	
1602	1602	Uþtikrinti efektyvø valstybiniø (perduotø savivaldybëms) funkcijø vykdymà	*			..Ne....Ne...	
160201	160201	Vykdyti valstybines (perduotas savivaldybëms) funkcijas	*			..Ne....Ne...	
16020101	16020101	LR Civiliniu kodeksu priskirtas civilinës bûklës aktø registravimas	*			..Ne....Ne...	
16020102	16020102	LR Pilieèiø nuosavybës teisiø á iðlikusá nekilnojamàjá turtà atkûrimo ástatyme numatytas valstybës garantijø nuomininkams, iðsikeliantiems ið savininkams gràþintinø gyvenamøjø namø ar jø daliø ir butø, vykdymas	*			..Ne....Ne...	
16020103	16020103	LR Pilieèiø nuosavybës teisiø á iðlikusá nekilnojamàjá turtà atkûrimo ástatyme numatytas pilieèiø praðymø atkurti nuosavybës teises á gyv. namus, jø dalis, butus, ûkinës, komerc. paskirties pastatus nagrinëjimas bei sprendimø dël nuosavybës	*			..Ne....Ne...	
16020104	16020104	Socialiniø iðmokø, paðalpø ir kompensacijø administravimas	*			..Ne....Ne...	
16020105	16020105	LR Valstybinës kalbos komisijos statuso ástatyme numatyta valstybinës kalbos vartojimo ir taisyklingumo kontrolë	*			..Ne....Ne...	
16020106	16020106	LR Archyvø ástatyme savivaldybëms priskirtø archyviniø dokumentø tvarkymas	*			..Ne....Ne...	
16020107	16020107	LR ástatymu priskirtø registrø tvarkymas ir duomenø teikimas valstybës registrams	*			..Ne....Ne...	
16020108	16020108	LR Karo prievolës ástatymu priskirtas savivaldybiø dalyvavimas atrenkant ðauktinius á karo tarnybà	*			..Ne....Ne...	
16020109	16020109	LR Civilinës saugos ástatymu priskirtas civilinës saugos organizavimas bei dalyvavimas rengiantis mobilizacijai	*			..Ne....Ne...	
16020110	16020110	Þemës ûkio klausimø koordinavimas	*			..Ne....Ne...	
16020111	16020111	Valstybës garantuojamos pirminës teisinës pagalbos teikimas	*			..Ne....Ne...	
16020112	16020112	Vaikø teisiø apsauga	*			..Ne....Ne...	
16020113	16020113	Jaunimo teisiø apsauga	*			..Ne....Ne...	
16020114	16020114	Savivaldybei priskirtos valstybinës þemës ir kito valstybës turto valdymas, naudojimas ir disponavimas juo patikëjimo teise	*			..Ne....Ne...	
16020115	16020115	Gyventojø gyvenamosios vietos deklaravimas	*			..Ne....Ne...	
16020116	16020116	Duomenø apie suteiktà valstybës pagalbà teikimas valstybës pagalbos registrui	*			..Ne.......	
16020117	16020117	Socialinës globos teikimo asmenims su sunkia negalia uþtikrinimas	*			..Ne....Ne...	
16020118	16020118	Socialinës paramos mokiniams administravimas	*			..Ne.......	
16020119	16020119	Vieðøjø darbø administravimas	*			..Ne.......	
16020120	16020120	LR Finansø ministerijos tarpusavio atsiskaitymai vykdant LRV nutarimus	*			..Ne.......	
1603	1603	Vykdant savarankiðkàsias savivaldybës funkcijas teikti informacijà ir pagalbà bendruomenës nariams, palaikyti ir stiprinti Vilniaus miesto ávaizdá	*			..Ne....Ne...	
160301	160301	Plëtoti ryðius su uþsienio valstybiø sostinëmis ir miestais, dalyvauti  Lietuvos savivaldybiø asociacijos veikloje	*			..Ne....Ne...	
16030101	16030101	Surengti uþsienio ðaliø sveèiø protokolinius priëmimus, organizuoti renginius	*			..Ne....Ne...	
16030102	16030102	Dalyvauti tarptautiniø organizacijø ir LSA veikloje	*			..Ne....Ne...	
16030103	16030103	Skatinti Vilniaus bendruomenës ryðius su Vilniaus miestais-partneriais uþsienio ðalyse	*			..Ne....Ne...	
16030104	16030104	Vilniaus miesto atstovybës steigimas Briuselyje	*			..Ne.......	
16030105	16030105	Visuomenës informavimas apie Savivaldybës veiklà, informacijos monitoringas	*			..Ne.......	
16030106	16030106	Dalyvauti ES lëðomis finansuojamame projekte "BaltMet Promo"	*			..Ne.......	
160302	160302	Vilniaus miesto strateginis planavimas	*			..Ne....Ne...	
16030201	16030201	VMSP prieþiûros sistemos palaikymo ir Kokybës vadybos sistemos palaikymo priemoniø finansavimas	*			..Ne....Ne...	
16030202	16030202	Vilniaus ir Kauno dvimiesèio strateginio plano ágyvendinimas	*			..Ne....Ne...	
16030203	16030203	Vilniaus miesto 2010-2020 metø strateginio plano parengimas	*			..Ne....Ne...	
160303	160303	Uþtikrintas saugumas mieste	*			..Ne....Ne...	
16030301	16030301	Nusikaltimø ir kitø teisës paþeidimø prevenciniø priemoniø ágyvendinimas	*			..Ne....Ne...	
16030302	16030302	Projektas "Saugi mokykla"	*			..Ne....Ne...	
16030303	16030303	Dalyvavimas uþtikrinant vieðàjà tvarkà ir gyventojø rimtá. Nusikaltimø kontrolës ir prevencijos vietiniø programø kûrimas ir ágyvendinimas	*			..Ne....Ne...	
16030304	16030304	Vilniaus romø bendruomenës ir ðalia taboro esanèiø teritorijø prieþiûros ir saugumo uþtikrinimo bei romø segregacijos maþinimo 2005-2010 metø programa (Vilniaus miesto savivaldybës tarybos 2005 m. birþelio 22 d. sprendimas Nr.1-838)	*			..Ne....Ne...	
16030305	16030305	Pilietiniø iniciatyvø skatinimo programa (Vilniaus miesto savivaldybës tarybos 2006 m. rugsëjo 20 d. sprendimas Nr.1-1338)	*			..Ne....Ne...	
16030306	16030306	Vaizdo stebëjimo kamerø vaizdo transliavimo iki 2016 metø programa (Vilniaus miesto savivaldybës tarybos 2006 m. gruodþio 6 d. sprendimas Nr.1-1452)	*			..Ne....Ne...	
160304	160304	Saugios socialinës aplinkos kûrimas vykdant programà "Saugus miestas"				..Ne....Ne...	
16030401	16030401	Stebëjimo kamerø vaizdo transliavimo paslaugø apmokëjimas				..Ne....Ne...	
16030402	16030402	Greièio matavimo prietaisø prieþiûra				..Ne....Ne...	
16030403	16030403	Nenaudojama				..Ne....Ne...	
16030404	16030404	Plakatø apie socialines problemas pagaminimas ir platinimas				..Ne....Ne...	
16030405	16030405	Saugaus eismo prevencija				..Ne....Ne...	
16030406	16030406	Video klipo apie fejerverkø naudojimà kûrimas ir transliavimas				..Ne....Ne...	
16030407	16030407	Prieðgaisrinës apsaugos efektyvumo didinimas				..Ne....Ne...	
16030408	16030408	Raudono ðviesoforo signalo kontrolës sistemos ádiegimas siekiant sumaþinti autoávykiuose nukentëjusiøjø þmoniø skaièiø				..Ne....Ne...	
16030409	16030409	Vilniaus romø bendruomenës ir ðalia taboro esanèiø teritorijø prieþiûros ir saugumo uþtikrinimo bei romø segregacijos maþinimo programa				..Ne....Ne...	
16030410	16030410	Prevencinë akcija „Apsaugok mane“ skirta vaikams rugsëjo mënesá, kurios metu daþomos perëjos, dalinama informacija vaikams ir pan.				..Ne....Ne...	
16030411	16030411	Grafitø prevencija - ávairiø akcijø prieð grafitø pieðimà organizavimas mieste				..Ne....Ne...	
16030412	16030412	Vaizdo stebëjimo kamerø transliacijø stebëjimas (dirba þmonës su negalia)				..Ne....Ne...	
16030413	16030413	„Policijos rëmëjø“ skatinimo sistemos sukûrimas, kad Vilniaus gyventojai rûpintøsi savo ir aplinkiniø saugumu				..Ne....Ne...	
16030414	16030414	Televizijos laidos apie gyvûnø auginimà ir laikymà sukûrimo ir transliavimo paslauga				..Ne....Ne...	
16030415	16030415	Pilietiniø iniciatyvø skatinimo programos vykdymas				..Ne....Ne...	
16030416	16030416	Projektas "Saugi mokykla"				..Ne....Ne...	
16030417	16030417	Duomenø perdavimo ir vitos identifikavimo sistema				..Ne....Ne...	
16030418	16030418	Pilietnhës savisaugos iniciatyva "Saugi kaiminystë"				..Ne....Ne...	
16030419	16030419	Gyvûnø auginimo ir laikymo taisykliø paþeidimo prevencija				..Ne....Ne...	
1604	1604	Dengti su savivaldybës  turto valdymu susijusias ir kitas iðlaidas	*			..Ne....Ne...	
160401	160401	Vienkartiniø ir kitø iðlaidø finansavimas	*			..Ne....Ne...	
16040101	16040101	Informacijos paskelbimas per þiniasklaidà	*			..Ne....Ne...	
16040102	16040102	Apmokëjimas uþ likvidatoriaus darbà	*			..Ne....Ne...	
16040103	16040103	Teismo, ðildymo, leidybos, programinës árangos prieþiûros, reitingavimo ir kitos iðlaidos	*			..Ne....Ne...	
16040104	16040104	Patalpø remontas	*			..Ne....Ne...	
16040105	16040105	Bendruomenës centrø árengimas seniûnijose	*			..Ne....Ne...	
16040105001	16040105001	Bendruomenës centrø árengimas seniûnijose (skola uþ 2008 m. atliktus darbus)	*			..Taip.......	
16040105002	16040105002	Pastato Pergalës g. 8  patalpø rekonstrukcija	*			..Ne.......	
16040105003	16040105003	Pastato L. Asanavièiûtës g. 20/2 rekonstrukcija pritaikant bendruomenës centrui	*			..Ne.......	
16040105004	16040105004	Verkiø seniûnijos bendruomenës centro pastato Kvieèiø g. 2 statyba	*			..Ne.......	
16040105005	16040105005	Grigiðkiø seniûnijos bendruomenës centro pastato Kovo 11-osios g. 21 statyba	*			..Ne.......	
16040105006	16040105006	Verkiø bendruomenës centro Baltupiø g. 37 patalpø remontas	*			..Ne.......	
16040105007	16040105007	Naujosios Vilnios bendruomenës centro Vandens g. 9 remontas	*			..Ne.......	
16040105008	16040105008	Fabijoniðkiø bendruomenës centro Stanevièiaus g. 24 remontas	*			..Ne.......	
16040105009	16040105009	Fabijoniðkiø seniûnijos pastato Ukmergës g. 221 antstato projektavimas ir statyba	*			..Ne.......	
16040106	16040106	Bendruomeniø renginiø organizavimas seniûnijose	*			..Ne....Ne...	
16040107	16040107	Neplanuoti darbai ið Administracijos direktoriaus rezervo	*			..Ne....Ne...	
16040108	16040108	Mokamø paslaugø teikimas administruojant poilsio namus "Jûros vilnis"	*			..Ne....Ne...	
16040109	16040109	Teismø iðlaidø apmokëjimas	*			..Ne....Ne...	
16040110	16040110	Rinkimø, referendumø, apklausø organizavimas	*			..Ne....Ne...	
16040111	16040111	Savivaldybës korupcijos prevencinë programa	*			..Ne.......	
16040112	16040112	Teismo, leidybos, programinës árangos prieþiûros, reitingavimo ir kitoms nenumatytoms iðlaidoms Finansø departamento funkcijoms vykdyti	*			..Ne.......	
16040112001	16040112001	Finansø valdymo ir apskaitos sistemos diegimo plëtra ir analizës paslaugos - II etapas	*			..Ne.......	
16040113	16040113	Lazdynø turgavietës eksploatavimas	*			..Ne.......	
16040114	16040114	Ámoniø steigimo ánaðai	*			..Ne.......	
16040114001	16040114001	UAB „Lazdynø baseinas“ steigimo ánaðas	*			..Ne.......	
16040114002	16040114002	VðÁ „Vilniaus miesto parkai“ steigimo ánaðas	*			..Ne.......	
160402	160402	Negyvenamøjø patalpø rengimo privatizuoti, privatizavimo ir su juo susijusioms iðlaidoms apmokëti	*			..Ne....Ne...	
16040201	16040201	Paþymø gavimas, þemës panaudos sutarèiø sudarymas, jø registravimas, turto vertinimas, auditas, objektø reklama, faktoringo paslaugos, turto ásigijimo iðlaidos ir kiti darbai	*			..Ne....Ne...	
16040202	16040202	Laisvø patalpø iðlaikymo, ðildymo, patalpø remonto, apsaugos, beðeimininkio turto áteisinimo ir jo prieþiûros ir kitos eksploatavimo iðlaidos	*			..Ne....Ne...	
16040202001	16040202001	Pastato Vilniaus g.22/Labdariø g.1 rekonstrukcija	*			..Ne.......	
16040202002	16040202002	Pastato Dariaus ir Girëno g. 11/1 patalpø rekonstrukcija	*			..Ne.......	
16040202003	16040202003	Malûnø g.8 pastato rekonstrukcija (Rytø Azijos muziejui árengti)	*			..Ne.......	
16040202004	16040202004	Pastato Þemynos g.1 patalpø remontui	*			..Ne.......	
16040202005	16040202005	Pastato Rygos g.15 patalpø kapitalinis remontas	*			..Ne.......	
16040202006	16040202006	Vingio parko estrados patalpø, kuriose numatoma árengti muziejø, vidaus remonto darbams	*			..Ne.......	
16040202007	16040202007	Þirmûnø seniûnijos patalpø remontas	*			..Ne.......	
16040202008	16040202008	Lazdynø seniûnijos patalpø Erfurto g. 29 ir Architektø g. 19 (turgus) rekonstrukcija	*			..Ne.......	
16040202009	16040202009	Virðuliðkiø seniûnijos patalpø Virðuliðkiø g. 34 remontas	*			..Ne.......	
16040202010	16040202010	Verkiø seniûnijos Kalvarijø g. 156 patalpø remontas	*			..Ne.......	
16040202011	16040202011	Pastato Kauno g. 43 rekonstrukcija	*			..Taip.......	
16040202012	16040202012	Pastato Vitebsko g. 21 rekonstrukcija	*			..Taip.......	
16040202013	16040202013	Pastato V. A. Graièiûno g. 20, Vilniuje, remonto darbø projektavimas ir remontas	*			..Taip.......	
16040203	16040203	Efektyvus lëðø panaudojimas Ekonomikos ir investicijø departamente - lëðø aukcionams vykdyti skyrimas	*			..Ne....Ne...	
160403	160403	Iðlaidoms, susijusioms su kito nekilnojamojo turto iðpirkimu Savivaldybës reikmëms, kurio iðpirkimas bûtinas Savivaldybës turtui deramai valdyti ir Savivaldybës funkcijoms deramai ágyvendinti, apmokëti	*			..Ne....Ne...	
16040301	16040301	Turto iðpirkimas Savivaldybës investiciniams projektams ágyvendinti, Savivaldybës turtui deramai valdyti ir Savivaldybës funkcijoms deramai ágyvendinti	*			..Ne....Ne...	
16040301001	16040301001	Turto iðpirkimas Savivaldybës funkcijoms ágyvendinti	*			..Ne.......	
16040301002	16040301002	Jurgio Maèiûno meno kolekcijai ið dalies apmokëti	*			..Ne.......	
16040301B	16040301B	Turto iðpirkimas Savivaldybës investiciniams projektams ágyvendinti, Savivaldybës turtui deramai valdyti ir Savivaldybës funkcijoms deramai ágyvendinti	*			..Ne....Ne...	
1605	1605	Valdyti prisiimtus finansinius ásipareigojimus	*			..Ne....Ne...	
160501	160501	Uþtikrinti finansiniø ásipareigojimø vykdymà	*			..Ne....Ne...	
16050101	16050101	Paskolø ir palûkanø mokëjimas pagal grafikà (1.2)	*			..Ne....Ne...	
16050102	16050102	Skolø mokëjimas pagal pasiraðytas skolø gràþinimo sutartis ir kitø finansiniø ásipareigojimø vykdymas (1.2)	*			..Ne....Ne...	
1606	1606	Koordinuoti Europos Sàjungos paramos panaudojimà Vilniaus miesto savivaldybëje	*			..Ne....Ne...	
160601	160601	Dalyvauti, planuoti ir valdyti ES finansuojamus projektus	*			..Ne....Ne...	
16060101	16060101	Dalyvauti tarptautiniuose projektuose ir renginiuose	*			..Ne....Ne...	
16060102	16060102	ES paramos valdymo vertinimas	*			..Ne....Ne...	
16060103	16060103	Dalyvavimas tarptautiniuose projektuose				..Ne....Ne...	
16060104	16060104	Dalyvavimas URBACT programos teminiame tinkle „Fizinis miestø atnaujinimas“ (PHYRE)	*			..Ne....Ne...	
16060105	16060105	Dalyvavimas INTERREG III C projekte „Institucinë kompetencija vertinant Struktûriniø fondø poveiká“				..Ne....Ne...	
16060106	16060106	Dalyvavimas projekte „Vilniaus miesto savivaldybës dirbanèiøjø kvalifikacijos këlimo sistema“				..Ne....Ne...	
16060107	16060107	Leidinio "ES paramos ásisavinimas Vilniaus miesto savivaldybëje 2004-2006 metø periodu pagal Lietuvos Respublikos Bendràjá programavimo dokumentà" parengimas ir leidyba	*			..Ne....Ne...	
16060108	16060108	Bendrosios EEE ir Norvegijos finansiniø mechanizmø finansuojamos programos ágyvendinimas	*			..Ne....Ne...	
16060109	16060109	Komunaliniø ir kitø mokesèiø uþ centralizuotai teikiamas paslaugas palankesnio gyventojams apskaièiavimo ir mokëjimo galimybiø studijos parengimas	*			..Ne.......	
16060110	16060110	Automobiliø stovëjimo vietø skaièiaus padidinimo gyvenamuosiuose Vilniaus rajonuose galimybiø studijos parengimas	*			..Ne.......	
16060111	16060111	Vilniaus miesto tiksliniø teritorijø integruotos plëtros galimybiø studijos parengimas	*			..Ne.......	
16B	16B	Savivaldybës veiklos pagrindiniø funkcijø vykdymo strategijos formavimas ir ágyvendinimas	*			..Ne....Ne...	
17	17	Seniûnijø veikla	*			..Ne.......	
1701	1701	Organizuoti savivaldybës funkcijø ágyvendinimà seniûnijose	*			..Ne.......	
170101	170101	Antakalnio seniûnijos veiklos organizavimas	*			..Ne.......	
17010101	17010101	Antakalnio bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010102	17010102	Antakalnio seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010103	17010103	Vietos bendruomeniø savivaldos programos ágyvendinimas Antakalnio seniûnijoje	*			..Ne.......	
170102	170102	Fabijoniðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17010201	17010201	Fabijoniðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010202	17010202	Fabijoniðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010203	17010203	Vietos bendruomeniø savivaldos programos ágyvendinimas Fabijoniðkiø seniûnijoje	*			..Ne.......	
